BJD - 2454833, Corrected Flux
2061.305681830, 1.028416274,
2061.326114091, 1.023189179,
2061.346546253, 1.019464744,
2061.366978314, 1.024260750,
2061.387410575, 1.019802823,
2061.407842734, 1.022270656,
2061.428274994, 1.028648912,
2061.489571470, 1.005527802,
2061.510003528, 1.000363986,
2061.530435686, 1.004958294,
2061.550867943, 1.000828120,
2061.571300099, 1.002081342,
2061.591732156, 0.998074316,
2061.612164411, 0.999967126,
2061.632596567, 0.998566339,
2061.653028622, 0.998561960,
2061.673460876, 0.994519845,
2061.693893030, 1.002124335,
2061.714325183, 0.997319851,
2061.734757337, 0.996921487,
2061.755189489, 0.997778343,
2061.775621642, 1.003861680,
2061.796053793, 0.999842939,
2061.816485945, 0.993540330,
2061.836918096, 1.001756891,
2061.857350246, 0.995412508,
2061.877782296, 0.997526555,
2061.898214546, 0.995530095,
2061.918646695, 0.994151755,
2061.939078844, 0.996159967,
2061.959510992, 1.003381776,
2061.979943140, 0.994736744,
2062.000375388, 0.994991750,
2062.020807434, 0.999163578,
2062.041239581, 0.995976977,
2062.061671827, 0.994061440,
2062.082103873, 0.996252739,
2062.102536018, 0.996344057,
2062.122968263, 0.991583986,
2062.143400407, 0.998382313,
2062.163832452, 0.995416579,
2062.225128881, 0.993200942,
2062.245561123, 0.988065355,
2062.265993265, 0.990735773,
2062.286425306, 0.986116950,
2062.306857547, 0.987738142,
2062.327289688, 0.985598268,
2062.347721928, 0.993101477,
2062.368153968, 0.993487907,
2062.388586107, 0.994027557,
2062.409018346, 0.991782439,
2062.449882522, 0.989038534,
2062.470314659, 0.990517946,
2062.490746796, 0.991272165,
2062.511178933, 0.992296160,
2062.531611069, 0.988988787,
2062.552043205, 0.989925750,
2062.572475341, 0.990523910,
2062.592907475, 0.985164636,
2062.613339610, 0.988786626,
2062.633771744, 0.988094711,
2062.654203978, 0.982193156,
2062.674636011, 0.995044594,
2062.695068244, 0.993045226,
2062.715500376, 0.986928023,
2062.735932408, 0.991186847,
2062.756364640, 0.988458098,
2062.776796770, 0.989186343,
2062.797228801, 0.987045026,
2062.817661031, 0.983749682,
2062.838093161, 0.990466275,
2062.858525191, 0.988863078,
2062.878957420, 0.991319973,
2062.899389548, 0.988266623,
2062.919821576, 0.988499262,
2062.940253804, 0.990530742,
2062.960685931, 0.994007625,
2062.981118058, 0.992283091,
2063.001550184, 0.991382620,
2063.021982310, 0.989405911,
2063.042414436, 0.991377182,
2063.062846561, 0.994339700,
2063.083278686, 0.994234890,
2063.103710909, 0.992514890,
2063.124143033, 0.990748301,
2063.144575057, 0.993518620,
2063.165007280, 0.992036713,
2063.185439403, 0.989591304,
2063.226303646, 0.994038547,
2063.246735668, 0.993678291,
2063.267167788, 0.994147068,
2063.287600009, 0.989285647,
2063.308032029, 0.985824716,
2063.328464148, 0.987374291,
2063.348896367, 0.990691806,
2063.369328386, 0.993101115,
2063.389760504, 0.992230633,
2063.410192723, 0.988580062,
2063.430624740, 0.993891608,
2063.451056857, 0.993076666,
2063.471489074, 0.984652571,
2063.491921190, 0.987114433,
2063.512353305, 0.988151899,
2063.532785421, 0.988076946,
2063.553217535, 0.983956753,
2063.573649650, 0.985252560,
2063.594081764, 0.986496306,
2063.614513878, 0.984610207,
2063.696242428, 0.994728071,
2063.716674440, 0.983633549,
2063.737106551, 0.983750847,
2063.757538762, 0.986513043,
2063.777970772, 0.994844962,
2063.798402882, 0.990628088,
2063.818835091, 0.986793686,
2063.839267100, 0.990756250,
2063.859699209, 0.995001493,
2063.880131417, 0.990092956,
2063.900563425, 0.994476999,
2063.920995632, 0.986315348,
2063.941427739, 0.992238614,
2063.961859746, 0.989901066,
2063.982291951, 0.991104621,
2064.002724057, 0.985941931,
2064.023156062, 0.986742279,
2064.043588267, 0.984372446,
2064.064020372, 0.993966507,
2064.084452376, 0.988197649,
2064.104884579, 0.991726766,
2064.125316682, 0.990760373,
2064.554390753, 0.987164893,
2064.574822947, 0.984717642,
2064.595255040, 0.988391105,
2064.615687033, 0.987628871,
2064.636119226, 0.988260068,
2064.656551318, 0.989133432,
2064.738279584, 0.989276728,
2064.758711773, 0.987567438,
2064.779143764, 0.988953561,
2064.799575953, 0.982314728,
2064.820008042, 0.989712593,
2064.840440131, 0.986966520,
2064.860872219, 0.989970997,
2064.922168481, 0.986408527,
2064.942600568, 0.978605630,
2064.963032654, 0.980401226,
2064.983464840, 0.982742641,
2065.003896825, 0.984497633,
2065.024328910, 0.979742361,
2065.044761094, 0.985306427,
2065.065193078, 0.984336708,
2065.085625162, 0.983333050,
2065.106057345, 0.982832241,
2065.126489328, 0.986222193,
2065.146921411, 0.986830786,
2065.167353592, 0.989244644,
2065.187785574, 0.986053999,
2065.208217755, 0.987489105,
2065.228649836, 0.988998406,
2065.249081816, 0.988097974,
2065.269513997, 0.987623361,
2065.289946076, 0.982420141,
