BJD - 2454833, Corrected Flux
2146.452700721, 0.991123113,
2146.473133024, 0.991418705,
2146.513997327, 0.991264896,
2146.534429629, 0.991480090,
2146.554861729, 0.991381633,
2146.575293930, 0.991488661,
2146.595726229, 0.991622873,
2146.636590527, 0.991497970,
2146.657022725, 0.991576981,
2146.677454923, 0.991451325,
2146.697887220, 0.991031508,
2146.718319316, 0.990950806,
2146.738751512, 0.991203699,
2146.759183808, 0.991173626,
2146.779616002, 0.991393645,
2146.800048097, 0.991114031,
2146.820480391, 0.991031106,
2146.840912584, 0.991101679,
2146.861344677, 0.990937716,
2146.881776970, 0.991207910,
2146.902209161, 0.991114907,
2146.922641252, 0.990986181,
2146.943073543, 0.990718057,
2146.963505734, 0.990954484,
2146.983937823, 0.991242770,
2147.004370112, 0.990733956,
2147.024802301, 0.990897399,
2147.045234389, 0.990821803,
2147.065666677, 0.990887665,
2147.086098864, 0.990502138,
2147.106531050, 0.990793946,
2147.126963237, 0.990928262,
2147.147395422, 0.990887922,
2147.167827707, 0.991049395,
2147.188259792, 0.991187299,
2147.208691976, 0.991043530,
2147.229124259, 0.991055730,
2147.249556442, 0.990910959,
2147.269988525, 0.990610230,
2147.290420807, 0.990841343,
2147.310852988, 0.990861981,
2147.331285069, 0.990771377,
2147.351717350, 0.990844980,
2147.372149429, 0.990714815,
2147.392581609, 0.990513159,
2147.413013887, 0.990788534,
2147.494742498, 0.990622487,
2147.515174674, 0.990582172,
2147.535606950, 0.990531512,
2147.556039025, 0.990712039,
2147.576471200, 0.990609390,
2147.596903474, 0.990841597,
2147.617335648, 0.990620324,
2147.637767721, 0.990864360,
2147.658199993, 0.990510260,
2147.678632165, 0.990520196,
2147.699064337, 0.990445997,
2147.719496508, 0.990325783,
2147.739928679, 0.990359277,
2147.760360949, 0.990380300,
2147.780793018, 0.990625286,
2147.801225187, 0.990568506,
2147.821657456, 0.990751919,
2147.842089524, 0.990520048,
2147.862521692, 0.990581297,
2147.882953958, 0.990626222,
2147.903386025, 0.990285211,
2147.923818191, 0.990211576,
2147.944250457, 0.990186311,
2147.985114686, 0.990375402,
2148.005546950, 0.990396164,
2148.025979013, 0.990457498,
2148.046411176, 0.990354803,
2148.066843439, 0.990380221,
2148.087275600, 0.990522856,
2148.107707662, 0.990427270,
2148.128139922, 0.990226290,
2148.148571983, 0.990416877,
2148.169004143, 0.990209298,
2148.189436402, 0.990432141,
2148.209868461, 0.990207305,
2148.230300619, 0.990224967,
2148.250732877, 0.990289800,
2148.271164934, 0.990274856,
2148.291597191, 0.990405566,
2148.312029347, 0.990350855,
2148.332461403, 0.990251747,
2148.373325813, 0.990356004,
2148.393757867, 0.990320196,
2148.414190121, 0.990574650,
2148.434622274, 0.990216217,
2148.475486579, 0.990698137,
2148.495918731, 0.990694564,
2148.516350882, 0.990396593,
2148.536783032, 0.990693699,
2148.557215183, 0.990414654,
2148.577647332, 0.990482634,
2148.598079581, 0.990857723,
2148.618511630, 0.991140838,
2148.638943778, 0.990388478,
2148.659376025, 0.990446497,
2148.679808072, 0.990238172,
2148.700240219, 0.990048723,
2148.720672465, 0.990362245,
2148.741104511, 0.990160882,
2148.781968901, 0.990260012,
2148.822833088, 0.990129633,
2148.843265331, 0.990357012,
2148.863697374, 0.990062889,
2148.884129616, 0.990732428,
2148.904561657, 0.990680458,
2148.924993799, 0.990396774,
2148.945426039, 0.990327321,
2148.965858079, 0.990572931,
2148.986290218, 0.990472415,
2149.006722457, 0.990576368,
2149.027154596, 0.990327940,
2149.047586634, 0.990565109,
2149.068018872, 0.990680202,
2149.088451009, 0.990299351,
2149.108883045, 0.990499018,
2149.129315281, 0.990596196,
2149.149747416, 0.990402970,
2149.170179451, 0.990364081,
2149.190611686, 0.990522584,
2149.211043820, 0.990516416,
2149.231475853, 0.990414209,
2149.251908086, 0.990607820,
2149.272340219, 0.990714380,
2149.292772351, 0.990434838,
2149.313204482, 0.990521362,
2149.354068743, 0.990419503,
2149.374500873, 0.990415341,
2149.394933003, 0.990698281,
2149.415365132, 0.990622166,
2149.456229388, 0.990755589,
2149.476661616, 0.990510394,
2149.497093743, 0.990613501,
2149.517525769, 0.990391934,
2149.537957995, 0.990812621,
2149.558390121, 0.990738456,
2149.578822145, 0.990497017,
2149.599254370, 0.990682605,
2149.619686394, 0.990645165,
2149.640118517, 0.990463215,
2149.660550740, 0.990770522,
2149.680982763, 0.990559346,
2149.721847106, 0.990854933,
2149.742279127, 0.990525324,
2149.762711248, 0.990549739,
2149.783143468, 0.990474255,
2149.844439825, 0.990705055,
2149.864871943, 0.990736214,
2149.885303960, 0.990586094,
2149.905736177, 0.990842162,
2149.946600310, 0.990655181,
2149.967032525, 0.990524750,
2149.987464640, 0.991118484,
2150.007896655, 0.991019811,
2150.028328869, 0.990707775,
2150.048760982, 0.990869884,
2150.069193195, 0.990745519,
2150.089625208, 0.990724786,
2150.110057319, 0.990894598,
2150.130489531, 0.990773238,
2150.171353653, 0.990620704,
2150.191785863, 0.990461631,
2150.212217872, 0.990836919,
2150.232649981, 0.990748450,
2150.253082190, 0.990995780,
2150.273514298, 0.990607593,
2150.293946306, 0.990706037,
2150.314378513, 0.990916438,
2150.334810619, 0.990794786,
2150.355242625, 0.990715203,
2150.375674831, 0.990882825,
2150.396106836, 0.991034881,
2150.416538940, 0.991117211,
2150.436971144, 0.990693346,
2150.457403148, 0.990933616,
2150.477835251, 0.990731879,
2150.498267454, 0.990863447,
2150.518699456, 0.990996314,
2150.539131558, 0.990946322,
2150.559563759, 0.990883781,
2150.579995760, 0.990925994,
2150.600427860, 0.990760187,
2150.620860059, 0.990556021,
2150.641292059, 0.990734030,
2150.682156356, 0.990748971,
2150.702588453, 0.990981389,
2150.723020550, 0.991032073,
2150.743452647, 0.990883747,
2150.763884743, 0.990719142,
2150.784316939, 0.990629845,
2150.804748934, 0.990792673,
2150.825181029, 0.990953993,
2150.845613223, 0.991123495,
2150.866045217, 0.990769034,
2150.886477310, 0.990781079,
2150.906909503, 0.990779665,
2150.927341496, 0.990591371,
2150.947773587, 0.990764889,
2150.968205779, 0.991111229,
2150.988637770, 0.990996990,
2151.009069860, 0.990968621,
2151.029501950, 0.991232764,
2151.049934040, 0.990983938,
2151.070366129, 0.990975779,
2151.090798317, 0.990836129,
2151.111230305, 0.990925728,
2151.131662392, 0.990641544,
2151.152094579, 0.991022148,
2151.172526566, 0.991319499,
2151.192958651, 0.990725316,
2151.213390837, 0.991000546,
2151.233822822, 0.991038953,
2151.254255007, 0.991026380,
2151.274687091, 0.991143809,
2151.315551257, 0.991031992,
2151.335983340, 0.990856346,
2151.356415322, 0.991249871,
2151.376847504, 0.991474156,
2151.397279585, 0.991111815,
2151.438143745, 0.991142376,
2151.458575825, 0.991260827,
2151.479007804, 0.991007513,
2151.499439983, 0.991328068,
2151.519872062, 0.991139976,
2151.540304139, 0.991152717,
2151.560736216, 0.991372327,
2151.581168293, 0.991311536,
2151.601600369, 0.991455918,
2151.622032545, 0.991447601,
2151.642464521, 0.991265722,
2151.662896596, 0.991397538,
2151.683328770, 0.991489069,
2151.703760744, 0.991237270,
2151.724192817, 0.991512671,
2151.744624990, 0.991406548,
2151.805921206, 0.991576257,
2151.826353177, 0.991728721,
2151.846785247, 0.991248456,
2151.867217317, 0.991526130,
2151.928513524, 0.991521744,
2151.948945593, 0.991733177,
2151.969377760, 0.991538572,
2151.989809827, 0.991839208,
2152.010241794, 0.991905247,
2152.030673960, 0.991687041,
2152.051106026, 0.991587153,
2152.071537991, 0.991731633,
2152.091970156, 0.991473756,
2152.112402220, 0.991918559,
2152.132834184, 0.991644036,
2152.153266347, 0.991579707,
2152.194130373, 0.991657701,
2152.214562535, 0.991628141,
2152.234994596, 0.991839777,
2152.255426557, 0.991486759,
2152.275858717, 0.991772074,
2152.296290777, 0.991858303,
2152.316722737, 0.991877413,
2152.337154895, 0.991638312,
2152.357586954, 0.991801087,
2152.378019012, 0.991844064,
2152.398451070, 0.991603771,
2152.418883127, 0.991872294,
2152.439315184, 0.991846913,
2152.459747339, 0.992044392,
2152.480179295, 0.991947801,
2152.500611451, 0.991889632,
2152.521043505, 0.991872694,
2152.541475460, 0.991560608,
2152.561907613, 0.991781220,
2152.582339667, 0.991588482,
2152.602771619, 0.991768260,
2152.623203772, 0.992114813,
2152.643635724, 0.991957523,
2152.664067775, 0.991805819,
2152.684499926, 0.992032127,
2152.725363927, 0.991858785,
2152.745796076, 0.992056073,
2152.786660074, 0.991987747,
2152.807092222, 0.991983976,
2152.827524269, 0.991844366,
2152.847956217, 0.992147155,
2152.868388363, 0.992227693,
2152.888820409, 0.992399923,
2152.909252355, 0.992086844,
2152.929684500, 0.991904195,
2152.950116545, 0.992255388,
2152.970548489, 0.992140189,
2152.990980633, 0.992020210,
2153.011412677, 0.992039885,
2153.031844619, 0.992376892,
2153.052276762, 0.992196797,
2153.093140946, 0.992036832,
2153.113572886, 0.992288984,
2153.134004927, 0.992122950,
2153.154437067, 0.992319315,
2153.174869007, 0.992347633,
2153.195301046, 0.992082956,
2153.215733184, 0.992228853,
2153.236165123, 0.992257298,
2153.256597160, 0.992252591,
2153.277029197, 0.992188349,
2153.297461334, 0.992094777,
2153.317893271, 0.992606678,
2153.379189377, 0.992433912,
2153.399621512, 0.992051053,
2153.420053446, 0.992336962,
2153.440485479, 0.992453517,
2153.460917612, 0.992299787,
2153.481349545, 0.992234976,
2153.522213708, 0.992092836,
2153.542645640, 0.992525692,
2153.563077670, 0.992408427,
2153.583509801, 0.992533434,
2153.603941730, 0.992268369,
2153.624373760, 0.992493337,
2153.644805889, 0.992565441,
2153.665237917, 0.992223213,
2153.685669945, 0.992587039,
2153.706101972, 0.992273810,
2153.726533999, 0.992422619,
2153.746966026, 0.992428751,
2153.767398052, 0.992449553,
2153.787830077, 0.992600737,
2153.808262202, 0.992181567,
2153.828694127, 0.992132819,
2153.889990199, 0.992485124,
2153.910422221, 0.992664839,
2153.930854344, 0.992638140,
2153.951286266, 0.992583329,
2153.971718287, 0.992713717,
2153.992150408, 0.992674610,
2154.012582328, 0.992722333,
2154.053446368, 0.992474898,
2154.073878387, 0.992815701,
2154.094310406, 0.992623102,
2154.114742424, 0.992456734,
2154.135174442, 0.992787449,
2154.155606459, 0.992367817,
2154.176038476, 0.992419257,
2154.196470492, 0.992741021,
2154.216902508, 0.992527641,
2154.237334623, 0.992626651,
2154.257766538, 0.992891136,
2154.278198653, 0.992766018,
2154.298630667, 0.992932591,
2154.319062581, 0.992751838,
2154.339494694, 0.992666488,
2154.359926706, 0.992942260,
2154.380358618, 0.992771136,
2154.400790730, 0.992361223,
2154.421222742, 0.993010840,
2154.441654652, 0.992760607,
2154.462086763, 0.992996587,
2154.482518773, 0.992714870,
2154.502950782, 0.992495671,
2154.523382791, 0.992644301,
2154.543814800, 0.992746574,
2154.564246808, 0.992850550,
2154.584678816, 0.992788360,
2154.605110823, 0.992763426,
2154.625542829, 0.992882779,
2154.645974936, 0.993172523,
2154.666406842, 0.992731587,
2154.686838847, 0.992740380,
2154.707270952, 0.992790727,
2154.727702856, 0.992911636,
2154.748134860, 0.992632632,
2154.768566863, 0.992984899,
2154.788998867, 0.992889995,
2154.809430969, 0.992672852,
2154.829862871, 0.993038754,
2154.850294873, 0.992587547,
2154.870726974, 0.992871699,
2154.891158875, 0.992530216,
2154.911590875, 0.992681634,
2154.932022975, 0.992890078,
2154.952454875, 0.993314911,
2154.972886874, 0.992909923,
2154.993318972, 0.992813883,
2155.013750870, 0.992755746,
2155.034182868, 0.992723402,
2155.054614965, 0.992920283,
2155.075046962, 0.992937025,
2155.095478858, 0.992882870,
2155.115910954, 0.993344938,
2155.136342949, 0.993090008,
2155.156774844, 0.993093637,
2155.177206938, 0.993340840,
2155.197638932, 0.992934226,
2155.218070826, 0.993024840,
2155.238502919, 0.993212120,
2155.258934912, 0.992849194,
2155.279366804, 0.992760933,
2155.299798896, 0.993055954,
2155.320230887, 0.993117257,
2155.340662878, 0.993047470,
2155.361094868, 0.993118907,
2155.381526858, 0.992980554,
2155.401958948, 0.993062513,
2155.442822825, 0.992860890,
2155.463254914, 0.993200207,
2155.483686801, 0.993010513,
2155.504118788, 0.993202206,
2155.524550775, 0.993280834,
2155.544982761, 0.992886377,
2155.565414747, 0.992847673,
2155.585846833, 0.993052612,
2155.606278717, 0.993042482,
2155.626710702, 0.993178891,
2155.647142786, 0.992910082,
