BJD - 2454833, Corrected Flux
2146.452719309, 0.995863728,
2146.473151620, 0.995696677,
2146.514015940, 0.995924093,
2146.534448250, 0.995892536,
2146.554880359, 0.995988424,
2146.575312567, 0.995939020,
2146.595744875, 0.996029529,
2146.616176982, 0.995944408,
2146.636609189, 0.995984995,
2146.657041395, 0.995791245,
2146.677473601, 0.995558159,
2146.697905906, 0.995595226,
2146.718338011, 0.995527242,
2146.738770215, 0.995486745,
2146.759202519, 0.995469872,
2146.779634722, 0.995474937,
2146.800066825, 0.995463534,
2146.820499127, 0.995450796,
2146.840931328, 0.995233689,
2146.861363429, 0.995440853,
2146.881795730, 0.995472813,
2146.902227930, 0.995428775,
2146.922660029, 0.995223302,
2146.943092328, 0.995189107,
2146.963524527, 0.995164001,
2146.983956625, 0.995237600,
2147.004388922, 0.995019852,
2147.024821119, 0.996382953,
2147.045253215, 0.995702187,
2147.065685511, 0.994956697,
2147.086117706, 0.994985374,
2147.106549901, 0.994922086,
2147.126982096, 0.994984396,
2147.147414289, 0.994872021,
2147.167846582, 0.994941476,
2147.188278675, 0.995129034,
2147.208710867, 0.994988692,
2147.229143159, 0.995266588,
2147.270007441, 0.994750169,
2147.290439731, 0.994780959,
2147.310871920, 0.995169996,
2147.331304009, 0.994882616,
2147.351736298, 0.994876894,
2147.372168386, 0.994910792,
2147.392600574, 0.994863702,
2147.413032860, 0.994834366,
2147.433464947, 0.994747997,
2147.453897133, 0.994764159,
2147.494761503, 0.994791657,
2147.515193687, 0.994868040,
2147.535625971, 0.994942674,
2147.556058055, 0.994809498,
2147.576490238, 0.994789602,
2147.596922520, 0.994874303,
2147.617354702, 0.994861408,
2147.637786783, 0.994858889,
2147.658219064, 0.994752631,
2147.678651244, 0.994371247,
2147.699083424, 0.994564874,
2147.719515603, 0.994636345,
2147.739947782, 0.994733639,
2147.760380060, 0.994447750,
2147.780812137, 0.994413288,
2147.801244315, 0.994404867,
2147.842108667, 0.994643175,
2147.862540843, 0.994758461,
2147.882973118, 0.994673435,
2147.903405193, 0.994446554,
2147.923837367, 0.994794368,
2147.944269640, 0.994617264,
2147.985133886, 0.994287225,
2148.005566158, 0.994516751,
2148.025998229, 0.994371929,
2148.046430400, 0.994402037,
2148.066862671, 0.994444730,
2148.087294841, 0.994441746,
2148.107726910, 0.994523956,
2148.128159179, 0.994423210,
2148.169023415, 0.994408500,
2148.189455683, 0.994348523,
2148.209887749, 0.994296621,
2148.230319916, 0.994440393,
2148.250752182, 0.994583656,
2148.271184247, 0.994500102,
2148.291616512, 0.994367233,
