BJD - 2454833, Corrected Flux
2061.305802354, 0.998981392,
2061.326234651, 0.998675550,
2061.346666849, 0.998770070,
2061.367098947, 0.998826038,
2061.387531244, 0.998653308,
2061.407963440, 0.998669227,
2061.428395736, 0.998714197,
2061.489692322, 0.998600780,
2061.510124416, 0.998572038,
2061.530556609, 0.998513763,
2061.550988903, 0.998460777,
2061.571421095, 0.998385753,
2061.591853188, 0.998437731,
2061.612285480, 0.998355888,
2061.632717671, 0.998461883,
2061.653149762, 0.998343669,
2061.673582053, 0.998257580,
2061.694014243, 0.998095572,
2061.714446433, 0.998142396,
2061.734878622, 0.998091705,
2061.755310811, 0.998064946,
2061.775742999, 0.998074550,
2061.796175187, 0.998098587,
2061.816607375, 0.998128734,
2061.837039561, 0.998056886,
2061.857471748, 0.998084784,
2061.877903834, 0.998049258,
2061.898336120, 0.998037364,
2061.918768305, 0.997941619,
2061.939200490, 0.997962871,
2061.959632674, 0.997986646,
2061.980064858, 0.998117749,
2062.000497142, 0.997987753,
2062.020929224, 0.997937220,
2062.041361407, 0.997917521,
2062.061793689, 0.997942956,
2062.082225771, 0.997969115,
2062.102657952, 0.998017438,
2062.123090233, 0.998064204,
2062.143522413, 0.997893704,
2062.163954493, 0.997979022,
2062.225251029, 0.997844325,
2062.245683307, 0.997843613,
2062.266115485, 0.997784840,
2062.286547562, 0.997778568,
2062.306979839, 0.997765836,
2062.327412015, 0.997600825,
2062.347844291, 0.997710155,
2062.368276367, 0.997717634,
2062.388708541, 0.997728719,
2062.409140816, 0.997768229,
2062.429572890, 0.997729693,
2062.450005064, 0.997808265,
2062.470437237, 0.997622682,
2062.490869409, 0.997606794,
2062.511301581, 0.997679898,
2062.531733753, 0.997610468,
2062.552165925, 0.997636899,
2062.572598096, 0.997634131,
2062.593030266, 0.997658577,
2062.613462436, 0.997586352,
2062.633894606, 0.997726982,
2062.654326875, 0.997645052,
2062.674758944, 0.997605313,
2062.695191212, 0.997601848,
2062.715623380, 0.997676764,
2062.736055447, 0.997727346,
2062.756487714, 0.997769665,
2062.776919881, 0.997800300,
2062.797351947, 0.997896962,
2062.817784213, 0.997985815,
2062.838216377, 0.997835724,
2062.858648442, 0.997905826,
2062.879080707, 0.997755788,
2062.899512871, 0.997728777,
2062.919944934, 0.997604693,
2062.940377197, 0.997649497,
2062.960809359, 0.997661360,
2062.981241521, 0.997577653,
2063.001673683, 0.997590774,
2063.022105844, 0.997580667,
2063.042538005, 0.997491334,
2063.062970165, 0.997567181,
2063.083402325, 0.997486931,
2063.103834585, 0.997545576,
2063.124266744, 0.997498175,
2063.144698802, 0.997599439,
2063.165131060, 0.997454340,
2063.185563218, 0.997416624,
2063.205995276, 0.997364909,
2063.226427532, 0.997436931,
2063.246859588, 0.997312796,
2063.267291744, 0.997410475,
