BJD - 2454833, Corrected Flux
2146.452701138, 0.994888900,
2146.473133439, 0.995484357,
2146.513997739, 0.995769162,
2146.534430039, 0.995428498,
2146.554862138, 0.997735185,
2146.575294336, 0.997777592,
2146.595726634, 0.993965796,
2146.616158731, 0.995124821,
2146.636590928, 0.997106024,
2146.657023125, 0.995254546,
2146.677455321, 0.994441658,
2146.697887616, 0.992936117,
2146.718319711, 0.990790491,
2146.738751905, 0.994181841,
2146.759184199, 0.993323419,
2146.779616392, 0.993180854,
2146.800048485, 0.995180300,
2146.820480777, 0.994531932,
2146.840912969, 0.992511721,
2146.861345060, 0.990881724,
2146.881777350, 0.993456195,
2146.902209540, 0.991846598,
2146.922641630, 0.991782266,
2146.943073919, 0.989826292,
2146.963506108, 0.990648833,
2146.983938196, 0.992483499,
2147.004370483, 0.989468445,
2147.024802670, 0.989713731,
2147.045234756, 0.989148971,
2147.065667043, 0.988458336,
2147.086099228, 0.993530830,
2147.106531413, 0.990927438,
2147.126963597, 0.990519619,
2147.147395781, 0.989698786,
2147.167828065, 0.993499902,
2147.188260147, 0.993570415,
2147.208692330, 0.991643122,
2147.229124611, 0.990712643,
2147.249556792, 0.990119825,
2147.269988873, 0.990352036,
2147.290421154, 0.991176841,
2147.310853333, 0.988071030,
2147.331285413, 0.992602408,
2147.351717691, 0.991295535,
2147.372149769, 0.991776664,
2147.392581947, 0.990854938,
2147.413014224, 0.989149326,
2147.433446301, 0.987417769,
2147.453878477, 0.987496420,
2147.494742827, 0.987636505,
2147.515175002, 0.990228298,
2147.535607276, 0.990159004,
2147.556039350, 0.985891564,
2147.576471522, 0.989185144,
2147.596903795, 0.989062966,
2147.617335967, 0.988357280,
2147.637768038, 0.988005361,
2147.658200309, 0.988292807,
2147.678632480, 0.988101408,
2147.699064650, 0.986784579,
2147.719496819, 0.987598211,
2147.739928988, 0.987849835,
2147.760361256, 0.984737832,
2147.780793324, 0.989134627,
2147.801225491, 0.987103072,
2147.821657758, 0.986954120,
2147.842089825, 0.988367304,
2147.862521991, 0.988553600,
2147.882954256, 0.988862893,
2147.903386320, 0.989098804,
2147.923818485, 0.987550489,
2147.985114974, 0.986904795,
2148.005547236, 0.985909933,
2148.025979299, 0.989078004,
2148.046411460, 0.986065151,
2148.066843720, 0.989371836,
2148.087275880, 0.988566524,
2148.107707940, 0.983847124,
2148.128140199, 0.984968872,
2148.148572258, 0.990468048,
2148.169004416, 0.985776144,
2148.189436673, 0.985500443,
2148.209868730, 0.986032005,
2148.230300887, 0.987053357,
2148.250733143, 0.985795798,
2148.271165199, 0.987650638,
2148.291597454, 0.985700757,
2148.312029608, 0.985765492,
2148.332461663, 0.989516309,
2148.352893916, 0.987505567,
2148.373326069, 0.986155135,
2148.393758122, 0.986192535,
2148.414190373, 0.988544476,
2148.434622525, 0.985484106,
2148.475486826, 0.985136628,
2148.495918976, 0.986868819,
2148.516351126, 0.986812069,
2148.557215423, 0.986958494,
2148.577647571, 0.988117213,
2148.598079819, 0.986356964,
2148.618511865, 0.986333612,
2148.638944012, 0.984126718,
2148.659376258, 0.987077991,
2148.679808303, 0.987678650,
2148.700240448, 0.984100251,
2148.720672693, 0.986030622,
2148.741104736, 0.986990337,
2148.781969122, 0.983295111,
2148.802401165, 0.986375565,
2148.822833307, 0.984272253,
2148.843265548, 0.987287800,
2148.863697589, 0.984422956,
2148.884129829, 0.988952227,
2148.904561869, 0.985739868,
2148.924994009, 0.986085358,
2148.945426247, 0.985683582,
2148.965858286, 0.985668396,
2148.986290423, 0.985712672,
2149.006722661, 0.986072970,
2149.027154798, 0.984505015,
2149.047586834, 0.987439984,
2149.088451205, 0.984050562,
2149.129315474, 0.987177693,
2149.149747608, 0.985427419,
2149.170179641, 0.983916408,
2149.190611874, 0.985056215,
2149.211044006, 0.985985119,
2149.231476038, 0.987075667,
2149.251908269, 0.984525140,
2149.272340400, 0.987366669,
2149.292772530, 0.983715621,
2149.313204660, 0.985148378,
2149.333636789, 0.986861545,
2149.354068918, 0.984264985,
2149.374501046, 0.986129080,
2149.394933174, 0.983216962,
2149.415365301, 0.986692751,
2149.456229554, 0.986181530,
2149.476661780, 0.985066486,
2149.497093905, 0.986180061,
2149.517525930, 0.983944007,
2149.537958154, 0.989630863,
2149.558390278, 0.986559565,
2149.578822301, 0.983350476,
2149.619686546, 0.986617932,
