BJD - 2454833, Corrected Flux
2061.305837726, 0.986210709,
2061.326270034, 0.986575887,
2061.346702242, 0.986487475,
2061.367134349, 0.986799356,
2061.387566656, 0.986927369,
2061.407998863, 0.986193067,
2061.428431168, 0.985628204,
2061.489727784, 0.994708907,
2061.510159888, 0.994388538,
2061.530592092, 0.994251630,
2061.551024395, 0.993864168,
2061.571456598, 0.994018135,
2061.591888700, 0.993957403,
2061.612321002, 0.993505138,
2061.632753204, 0.992544970,
2061.653185304, 0.993009634,
2061.673617605, 0.993363606,
2061.694049805, 0.992662255,
2061.714482005, 0.992353487,
2061.734914204, 0.993442984,
2061.755346403, 0.993255062,
2061.775778601, 0.992899516,
2061.796210799, 0.993128444,
2061.816642996, 0.993500572,
2061.837075193, 0.993125866,
2061.857507390, 0.993671496,
2061.877939486, 0.993546320,
2061.898371781, 0.993275042,
2061.918803977, 0.992647315,
2061.939236171, 0.993209280,
2061.959668365, 0.992461240,
2061.980100559, 0.993351864,
2062.000532852, 0.993043411,
2062.020964945, 0.992911713,
2062.041397137, 0.993539772,
2062.061829430, 0.993307127,
2062.082261521, 0.992939040,
2062.102693712, 0.992777081,
2062.123126002, 0.993808869,
2062.143558193, 0.992154816,
2062.163990282, 0.993512066,
2062.225286849, 0.993428109,
2062.245719137, 0.993291042,
2062.266151324, 0.992774330,
2062.286583411, 0.993671165,
2062.307015698, 0.993309604,
2062.327447884, 0.994365686,
2062.347880169, 0.994484773,
2062.368312255, 0.992873492,
2062.388744440, 0.993322189,
2062.409176724, 0.992420687,
2062.429608807, 0.993674005,
2062.450040991, 0.995729435,
2062.470473174, 0.994557324,
2062.490905356, 0.993632019,
2062.511337538, 0.993491938,
2062.531769720, 0.993745735,
2062.552201901, 0.993887881,
2062.572634082, 0.994082371,
2062.593066262, 0.992843318,
2062.613498442, 0.993517155,
2062.633930621, 0.994129755,
2062.654362900, 0.992870353,
2062.674794979, 0.994104418,
2062.695227257, 0.993626205,
2062.715659434, 0.993061948,
2062.736091512, 0.993580308,
2062.756523788, 0.993257283,
2062.776955965, 0.993389303,
2062.797388040, 0.992868263,
2062.817820316, 0.993669274,
2062.838252490, 0.993937257,
2062.858684565, 0.993225518,
2062.879116839, 0.993708842,
2062.899549013, 0.992876195,
2062.919981086, 0.993920534,
2062.940413358, 0.993178637,
2062.960845531, 0.992673023,
2062.981277702, 0.992199215,
2063.001709874, 0.992740137,
2063.022142045, 0.992623678,
2063.042574215, 0.992046664,
2063.063006385, 0.993736416,
2063.083438555, 0.992492897,
2063.103870824, 0.991546170,
2063.124302993, 0.992501684,
2063.144735061, 0.992853978,
2063.165167329, 0.991646697,
2063.185599496, 0.991575765,
2063.206031563, 0.991990509,
2063.226463829, 0.992596011,
2063.246895896, 0.991757790,
2063.267328061, 0.992063821,
2063.287760326, 0.992287057,
2063.308192391, 0.992101183,
2063.328624555, 0.992400765,
2063.349056819, 0.992410417,
2063.369488882, 0.991676504,
2063.389921045, 0.992111182,
2063.410353308, 0.991374429,
2063.430785370, 0.990987736,
2063.451217531, 0.991960336,
2063.471649792, 0.991435761,
2063.492081953, 0.992127063,
2063.512514114, 0.991183121,
2063.532946273, 0.992936007,
2063.553378433, 0.991608832,
2063.573810592, 0.991309459,
2063.594242750, 0.990921854,
2063.614674909, 0.990956268,
2063.696403636, 0.992821154,
2063.716835692, 0.992885851,
2063.737267848, 0.992724329,
2063.757700103, 0.991735604,
2063.778132157, 0.992265748,
2063.798564311, 0.991711341,
2063.818996565, 0.992390612,
2063.839428618, 0.991370721,
2063.859860771, 0.992018015,
2063.880293023, 0.992276906,
2063.900725076, 0.991908627,
2063.921157327, 0.992240947,
2063.941589478, 0.991071925,
2063.962021529, 0.992298303,
2063.982453779, 0.992270238,
2064.002885928, 0.992646360,
2064.023317978, 0.991148597,
2064.043750227, 0.991558353,
2064.064182375, 0.992038372,
2064.084614423, 0.992239264,
2064.105046671, 0.992077619,
2064.125478818, 0.991882628,
2064.554553807, 0.992313697,
2064.574986044, 0.991713968,
2064.595418182, 0.992155235,
2064.615850219, 0.992003495,
2064.636282455, 0.992128059,
2064.656714591, 0.991564707,
2064.738443030, 0.991400296,
2064.758875263, 0.992079619,
2064.779307297, 0.991866559,
2064.799739529, 0.990761075,
2064.820171662, 0.991986450,
2064.840603794, 0.991037075,
2064.922332317, 0.992922909,
2064.942764447, 0.992704137,
2064.963196576, 0.992356624,
2064.983628805, 0.992096161,
2065.004060834, 0.992604151,
2065.024492962, 0.993920979,
2065.044925190, 0.991796428,
2065.065357217, 0.993072997,
2065.085789344, 0.992930071,
2065.106221570, 0.992628563,
2065.126653596, 0.993183154,
2065.147085721, 0.992985481,
2065.167517947, 0.991963032,
2065.187949971, 0.992837134,
2065.208382195, 0.992727162,
2065.228814319, 0.993280366,
2065.249246343, 0.993340491,
2065.269678565, 0.993019253,
2065.290110688, 0.991881370,
2065.310542810, 0.991956418,
2065.330974931, 0.992172710,
2065.371839174, 0.992425773,
2065.392271294, 0.992975240,
2065.412703414, 0.992918142,
2065.433135533, 0.990837829,
2065.453567653, 0.992910467,
2065.473999771, 0.992899686,
2065.494431790, 0.993104464,
2065.514864007, 0.993020686,
2065.535296125, 0.992333012,
2065.555728142, 0.993452944,
2065.576160358, 0.992958885,
2065.596592474, 0.993345155,
2065.657888820, 0.992392767,
2065.678321035, 0.993331321,
2065.698753049, 0.991849187,
2065.719185162, 0.992499050,
2065.739617375, 0.992785029,
2065.760049388, 0.992994803,
2065.780481500, 0.992851220,
2065.800913712, 0.992339233,
2065.821345823, 0.992624482,
2065.841777835, 0.993075060,
2065.862210045, 0.992702432,
2065.882642155, 0.992269576,
2065.903074165, 0.992338420,
2065.923506375, 0.993202878,
