BJD - 2454833, Corrected Flux
2146.452749368, 0.947054391,
2146.473181690, 0.946892479,
2146.514046032, 0.943471379,
2146.534478352, 0.945749043,
2146.554910472, 0.944738059,
2146.575342691, 0.939970339,
2146.595775010, 0.945082708,
2146.616207128, 0.945209239,
2146.636639346, 0.942378587,
2146.677503779, 0.941509193,
2146.697936095, 0.942623314,
2146.718368210, 0.941810097,
2146.738800425, 0.942505144,
2146.759232739, 0.942312759,
2146.779664953, 0.941841972,
2146.800097067, 0.940810651,
2146.820529380, 0.941449323,
2146.840961592, 0.943112934,
2146.861393703, 0.940023883,
2146.881826015, 0.942902024,
2146.902258225, 0.940441844,
2146.922690336, 0.937673460,
2146.943122645, 0.941760720,
2146.963554854, 0.940718224,
2147.024851478, 0.939757023,
2147.045283586, 0.939600583,
2147.065715892, 0.940400400,
2147.086148098, 0.940372428,
2147.106580303, 0.938467506,
2147.127012508, 0.940518964,
2147.147444713, 0.939788338,
2147.167877017, 0.938964875,
2147.188309120, 0.941756034,
2147.208741323, 0.939025656,
2147.249605827, 0.937376370,
2147.270037928, 0.940738056,
2147.290470229, 0.941424691,
2147.310902429, 0.942436619,
2147.331334529, 0.938947603,
2147.351766828, 0.935974233,
2147.372198926, 0.936390461,
2147.392631124, 0.938649819,
2147.413063422, 0.939177115,
2147.433495519, 0.939172864,
2147.494792107, 0.937757449,
2147.515224302, 0.937518798,
2147.535656596, 0.935671570,
2147.576520884, 0.937866424,
2147.596953177, 0.936341726,
2147.617385369, 0.936100354,
2147.658249752, 0.936570904,
2147.678681943, 0.937083860,
2147.699114133, 0.938476500,
2147.719546323, 0.936983870,
2147.739978512, 0.936346808,
2147.760410801, 0.937480809,
2147.780842889, 0.937198254,
2147.801275076, 0.937549523,
2147.821707364, 0.936813416,
2147.842139450, 0.934989509,
2147.862571637, 0.933505844,
2147.883003922, 0.934907674,
2147.903436007, 0.936369222,
2147.923868192, 0.936742700,
2147.944300476, 0.938152569,
2147.985164742, 0.935224008,
2148.005597025, 0.934928517,
2148.026029107, 0.935508872,
2148.066893569, 0.933942805,
2148.087325750, 0.934530206,
2148.107757829, 0.933749533,
2148.128190109, 0.948834683,
2148.148622188, 0.936561802,
2148.169054366, 0.936966313,
2148.189486644, 0.935050740,
2148.209918721, 0.935084311,
2148.230350898, 0.935790302,
2148.250783174, 0.935545329,
2148.271215250, 0.933072369,
2148.291647525, 0.935513907,
2148.312079700, 0.933715781,
2148.332511774, 0.935138770,
2148.352944047, 0.935183673,
2148.373376221, 0.933866548,
2148.393808293, 0.933137705,
2148.414240566, 0.935280089,
2148.434672737, 0.936374848,
2148.475537079, 0.933444718,
2148.495969249, 0.934333896,
2148.516401419, 0.933560505,
2148.536833588, 0.933411474,
2148.557265756, 0.934213015,
2148.577697924, 0.935450045,
2148.598130192, 0.935059637,
2148.618562259, 0.936162792,
2148.638994425, 0.934482500,
2148.659426691, 0.937141666,
2148.679858756, 0.936065181,
2148.700290922, 0.934306430,
2148.720723186, 0.935846961,
2148.741155250, 0.935440244,
2148.761587413, 0.937003851,
2148.782019676, 0.936794841,
2148.802451738, 0.933642337,
2148.822883900, 0.935438281,
2148.843316162, 0.936556078,
2148.863748223, 0.935533901,
2148.884180483, 0.936044191,
2148.904612543, 0.935254418,
2148.945476961, 0.934792626,
2148.965909019, 0.935733246,
2148.986341177, 0.935962919,
2149.006773434, 0.933562373,
2149.027205591, 0.931657850,
2149.047637647, 0.933947434,
2149.068069903, 0.934127930,
2149.088502058, 0.933853029,
2149.108934113, 0.935536063,
2149.129366367, 0.933355569,
2149.149798521, 0.932910712,
2149.170230574, 0.937068203,
2149.190662827, 0.933481542,
2149.211094979, 0.933473540,
2149.231527030, 0.931712666,
2149.251959282, 0.932962270,
2149.272391432, 0.932663015,
2149.292823583, 0.932729145,
2149.313255732, 0.934176711,
2149.333687881, 0.933822143,
