BJD - 2454833, Corrected Flux
2061.305802277, 0.994796498,
2061.326234576, 0.994711573,
2061.346666773, 0.990276574,
2061.367098871, 0.995804922,
2061.387531168, 0.994989588,
2061.407963364, 0.991425481,
2061.489692246, 0.999294522,
2061.510124340, 1.000666546,
2061.530556534, 0.999155166,
2061.550988828, 0.997694734,
2061.571421020, 0.997342912,
2061.591853113, 1.001994909,
2061.612285405, 0.995554122,
2061.632717597, 1.000060024,
2061.653149688, 0.998840540,
2061.673581979, 0.998335783,
2061.694014169, 0.997640850,
2061.714446359, 0.998784973,
2061.734878548, 0.999135748,
2061.755310737, 1.000342952,
2061.775742925, 0.997921764,
2061.796175114, 1.000276090,
2061.816607301, 0.999830760,
2061.837039488, 0.996410864,
2061.857471675, 1.002110571,
2061.877903761, 0.997728094,
2061.898336047, 0.999585743,
2061.918768232, 1.000066122,
2061.939200417, 0.998239830,
2061.959632602, 0.999831614,
2061.980064786, 0.998661450,
2062.000497069, 0.998293554,
2062.020929152, 1.000216994,
2062.041361335, 0.998296110,
2062.061793617, 0.997763392,
2062.082225699, 1.001865948,
2062.102657880, 0.995349795,
2062.123090160, 1.000023427,
2062.143522341, 0.998490850,
2062.163954421, 0.997332617,
2062.225250958, 0.999919974,
2062.245683237, 0.997708882,
2062.266115414, 1.000970578,
2062.286547491, 0.999703166,
2062.306979768, 0.997896055,
2062.327411944, 0.999019015,
2062.347844220, 1.002526104,
2062.368276296, 0.996200459,
2062.388708471, 0.999854749,
2062.409140746, 0.998761328,
2062.429572820, 1.000687471,
2062.450004993, 0.997714479,
2062.470437167, 0.999152308,
2062.490869339, 1.003278265,
2062.511301512, 0.995818134,
2062.531733684, 1.000639613,
2062.552165855, 1.001143259,
2062.572598027, 0.997152817,
2062.593030197, 1.000642161,
2062.613462367, 1.001153091,
2062.633894537, 0.999051494,
2062.654326806, 0.999497691,
2062.674758875, 0.998584845,
2062.695191144, 1.000802856,
2062.715623311, 0.998562624,
2062.736055379, 0.998234855,
2062.756487646, 1.002322269,
2062.776919813, 0.994916246,
2062.797351879, 0.999252613,
2062.817784144, 0.997865383,
2062.838216309, 0.997546336,
2062.858648374, 0.998811414,
2062.879080639, 0.999739898,
2062.899512803, 0.998867614,
2062.919944866, 0.996882602,
2062.940377129, 0.998221799,
2062.960809292, 0.999753046,
2062.981241454, 0.998173304,
2063.001673616, 0.996082742,
2063.022105778, 1.003210172,
2063.042537938, 0.996023317,
2063.062970099, 0.998268481,
2063.083402259, 1.000594098,
2063.103834518, 0.999814764,
2063.124266678, 0.998673761,
2063.144698736, 0.998439303,
2063.185563152, 0.998338380,
2063.205995209, 0.997582486,
2063.226427466, 0.998881414,
2063.246859523, 1.002010039,
2063.267291679, 0.997459334,
2063.287723935, 1.001341728,
2063.308155990, 1.000213332,
2063.328588144, 1.000366109,
2063.349020399, 0.999183644,
2063.369452453, 1.000163981,
2063.389884606, 1.001685283,
2063.410316859, 0.996758586,
2063.430748912, 1.001230085,
2063.451181064, 1.000641887,
2063.471613315, 1.000601583,
2063.492045467, 0.999757195,
2063.512477617, 1.000399197,
2063.532909768, 0.998703822,
2063.553341918, 0.998324384,
2063.573774067, 0.997866896,
2063.594206216, 1.001849397,
2063.614638365, 0.998698242,
2063.696367055, 1.000436163,
2063.716799101, 1.000140332,
2063.737231247, 0.997480358,
2063.757663493, 0.997362535,
2063.778095538, 1.001088089,
2063.798527683, 0.998511838,
2063.818959927, 0.998288711,
2063.839391971, 1.000034515,
2063.859824114, 1.001531770,
2063.880256357, 0.997790037,
2063.900688400, 0.996919674,
2063.921120642, 1.003102807,
2063.941552784, 0.997210939,
2063.961984825, 0.998226075,
2063.982417065, 1.000751914,
2064.002849206, 0.999274474,
2064.023281246, 0.996822586,
2064.043713485, 0.997664912,
2064.064145624, 1.001268277,
2064.084577663, 0.998425860,
2064.105009901, 0.998602228,
2064.554516832, 0.999933270,
2064.574949061, 0.997530212,
2064.595381188, 1.003009310,
2064.615813216, 0.996990176,
2064.636245443, 0.999208479,
2064.656677569, 1.000132812,
2064.738405972, 0.998323276,
2064.758838196, 1.000520811,
2064.779270220, 0.997530688,
2064.799702443, 0.998733876,
2064.820134566, 1.001632468,
2064.840566689, 0.996338666,
2064.922295176, 0.997968155,
2064.942727297, 0.999507653,
2064.963159417, 1.001056975,
2064.983591636, 0.997094563,
2065.004023656, 0.999277275,
2065.024455774, 1.001450952,
2065.044887993, 0.999132885,
2065.065320011, 0.997857282,
2065.085752129, 1.002158513,
2065.106184346, 0.997698320,
