BJD - 2454833, Corrected Flux
2061.305662693, 1.001848589,
2061.326094948, 1.001823231,
2061.346527103, 1.001541686,
2061.366959158, 1.001752669,
2061.387391412, 1.002063300,
2061.407823565, 1.001692079,
2061.489552276, 1.000349436,
2061.509984327, 1.000227162,
2061.530416478, 1.000203632,
2061.550848729, 1.000117355,
2061.571280879, 1.000166163,
2061.591712929, 1.000062775,
2061.612145178, 0.999469848,
2061.632577327, 0.999716586,
2061.653009375, 0.999583470,
2061.673441623, 0.999461179,
2061.693873771, 0.999515999,
2061.714305918, 0.999413157,
2061.734738065, 0.999832717,
2061.755170211, 0.999973335,
2061.775602357, 0.999863673,
2061.796034502, 0.999635572,
2061.816466647, 0.999883220,
2061.836898792, 0.999735733,
2061.857330935, 0.999575722,
2061.877762979, 0.999311608,
2061.898195222, 0.998800989,
2061.918627365, 0.998825303,
2061.939059508, 0.998748299,
2061.959491650, 0.999106515,
2061.979923791, 0.998859088,
2062.000356032, 0.998864968,
2062.020788073, 0.999098389,
2062.041220213, 0.998709894,
2062.061652453, 0.998911875,
2062.082084492, 0.998842762,
2062.102516631, 0.999010456,
2062.122948870, 0.998810628,
2062.143381007, 0.999028607,
2062.163813045, 0.998972614,
2062.225109455, 0.998688408,
2062.245541691, 0.998812773,
2062.265973827, 0.998936805,
2062.286405862, 0.998784952,
2062.306838096, 0.998637777,
2062.327270231, 0.998635160,
2062.347702464, 0.998830618,
2062.368134498, 0.998974438,
2062.388566631, 0.998574361,
2062.408998863, 0.998945198,
2062.429430895, 0.998950106,
2062.449863027, 0.999030614,
2062.470295158, 0.998629024,
2062.490727288, 0.998473342,
2062.511159419, 0.998449726,
2062.531591549, 0.998609186,
2062.552023678, 0.998507204,
2062.572455807, 0.998426432,
2062.592887936, 0.998603023,
2062.613320064, 0.998722873,
2062.633752192, 0.999042109,
2062.654184419, 0.998696048,
2062.674616446, 0.998670660,
2062.695048673, 0.998416457,
2062.715480798, 0.998908158,
2062.735912824, 0.998982433,
2062.756345049, 0.998948241,
2062.776777174, 0.998975065,
2062.797209198, 0.999228223,
2062.817641422, 0.999121178,
2062.838073546, 0.999042823,
2062.858505569, 0.999413712,
2062.878937791, 0.998837203,
2062.899369914, 0.998327125,
2062.919801935, 0.998658855,
2062.940234157, 0.998800191,
2062.960666278, 0.999067696,
2062.981098398, 0.998784947,
2063.001530518, 0.998884500,
2063.021962638, 0.998782069,
2063.042394757, 0.998995766,
2063.062826876, 0.999035977,
2063.083258995, 0.998916450,
2063.103691212, 0.998949044,
2063.124123330, 0.999088794,
2063.144555347, 0.998524528,
2063.164987564, 0.998177432,
2063.185419680, 0.998191776,
2063.205851696, 0.998460441,
2063.226283911, 0.998088920,
2063.246715926, 0.997940017,
2063.267148041, 0.998013826,
2063.287580255, 0.997563304,
2063.308012269, 0.997585179,
2063.328444382, 0.997723539,
2063.348876595, 0.997642610,
2063.369308607, 0.998023790,
2063.389740720, 0.997949866,
2063.410172931, 0.998189189,
2063.430604943, 0.998348874,
2063.451037054, 0.997950105,
2063.471469264, 0.998275706,
2063.491901374, 0.998186185,
2063.512333483, 0.998114491,
2063.532765592, 0.998296771,
2063.553197701, 0.998495828,
2063.573629809, 0.998493741,
2063.594061917, 0.998405369,
2063.614494025, 0.998616630,
2063.696222550, 0.997720715,
2063.716654556, 0.997591640,
2063.737086660, 0.997472887,
2063.757518865, 0.997637902,
2063.777950869, 0.998028455,
2063.798382973, 0.997987831,
2063.818815176, 0.998217853,
2063.839247178, 0.998105983,
2063.859679281, 0.998389085,
2063.880111483, 0.998366203,
2063.900543484, 0.997715459,
2063.920975686, 0.998068445,
2063.941407786, 0.997894563,
2063.961839787, 0.997741990,
2063.982271987, 0.998031182,
2064.002704086, 0.998068775,
2064.023136085, 0.997933318,
2064.043568284, 0.997983529,
2064.064000382, 0.998249912,
2064.084432380, 0.998430450,
2064.104864578, 0.998759126,
2064.554370615, 0.997538590,
2064.574802803, 0.997494117,
2064.595234891, 0.997795470,
2064.615666878, 0.997596831,
2064.636099064, 0.997930120,
2064.656531150, 0.998001050,
2064.738259391, 0.997619544,
2064.758691575, 0.997729369,
2064.779123559, 0.997929589,
2064.799555743, 0.997592801,
2064.819987825, 0.997579426,
2064.840419908, 0.997935431,
2064.860851990, 0.997677794,
2064.922148234, 0.997847867,
2064.942580314, 0.997760275,
2064.963012394, 0.997796704,
2065.003876554, 0.997869263,
2065.024308632, 0.998053506,
2065.044740811, 0.998131211,
2065.065172789, 0.998168863,
2065.085604866, 0.998297369,
2065.106037044, 0.998139053,
2065.126469020, 0.998194172,
2065.146901097, 0.998353091,
2065.167333273, 0.998062941,
2065.187765248, 0.998190047,
2065.208197423, 0.998338571,
2065.228629498, 0.998402882,
2065.249061473, 0.998332121,
2065.269493647, 0.998339673,
2065.289925720, 0.998571377,
2065.310357793, 0.998205694,
2065.330789866, 0.998355520,
2065.351221938, 0.998549971,
2065.371654010, 0.998439763,
2065.392086082, 0.998506691,
2065.412518153, 0.998554170,
2065.432950224, 0.998525182,
2065.453382294, 0.998869763,
2065.473814364, 0.999079015,
2065.494246333, 0.998828936,
2065.514678502, 0.998385960,
2065.535110571, 0.998798865,
2065.555542539, 0.998785097,
2065.575974707, 0.998733165,
2065.596406774, 0.998595945,
2065.657702974, 0.998588210,
2065.678135140, 0.998055674,
2065.698567105, 0.998263993,
2065.718999171, 0.997958560,
2065.739431335, 0.998086771,
2065.759863300, 0.997954944,
2065.780295363, 0.998081256,
2065.800727527, 0.997920285,
2065.841591552, 0.997634070,
2065.862023715, 0.998028869,
2065.882455776, 0.997745350,
2065.902887738, 0.997988497,
2065.923319899, 0.998254797,
2065.943751959, 0.998459357,
2065.964183920, 0.998779472,
2065.984616079, 0.998640272,
2066.005048139, 0.998397569,
2066.025480098, 0.998110243,
2066.045912256, 0.997991820,
2066.066344314, 0.997990871,
2066.086776472, 0.998117098,
2066.148072543, 0.997785476,
2066.168504599, 0.998110647,
2066.188936655, 0.998405021,
2066.209368711, 0.998539123,
2066.229800765, 0.998331433,
