BJD - 2454833, Corrected Flux
2061.305928445, 0.984798785,
2061.326360781, 0.987378354,
2061.346793017, 0.987013516,
2061.367225152, 0.987591760,
2061.387657487, 0.995016381,
2061.408089722, 0.985537327,
2061.428522055, 0.985486330,
2061.489818754, 0.992787759,
2061.510250886, 0.991299311,
2061.530683118, 0.990856493,
2061.551115449, 0.989425355,
2061.571547679, 0.991340545,
2061.591979809, 0.991018322,
2061.612412139, 0.990686528,
2061.632844369, 0.991803789,
2061.653276497, 0.989007058,
2061.673708825, 0.989928845,
2061.694141054, 0.989731600,
2061.714573281, 0.987991907,
2061.735005508, 0.988256556,
2061.755437734, 0.989289087,
2061.775869960, 0.988780355,
2061.796302185, 0.988607779,
2061.816734411, 0.988848452,
2061.837166635, 0.987606664,
2061.857598859, 0.987486187,
2061.878030983, 0.990463498,
2061.898463306, 0.987132405,
2061.918895529, 0.990312749,
2061.939327751, 0.987922974,
2061.959759973, 0.986546475,
2061.980192195, 0.984111052,
2062.000624515, 0.989148875,
2062.021056636, 0.993760622,
2062.041488856, 0.989793518,
2062.061921175, 0.991220900,
2062.082353295, 0.989299648,
2062.102785513, 0.988432813,
2062.123217831, 0.988522534,
2062.143650049, 0.987949466,
2062.164082166, 0.988559333,
2062.225378815, 0.988811623,
2062.245811130, 0.991070460,
2062.266243345, 0.988528619,
2062.286675460, 0.989515179,
2062.307107774, 0.987761705,
2062.327539987, 0.991885290,
2062.347972300, 0.990856847,
2062.368404413, 0.986258795,
2062.388836625, 0.988333392,
2062.409268937, 0.988336986,
2062.429701048, 0.986724736,
2062.450133259, 0.987033959,
2062.470565469, 0.985625134,
2062.490997679, 0.990133837,
2062.511429888, 0.989471804,
2062.531862097, 0.985707469,
2062.552294306, 0.989655063,
2062.572726514, 0.983223921,
2062.593158721, 0.984711069,
2062.613590929, 0.986583310,
2062.634023135, 0.988312078,
2062.654455442, 0.986016422,
2062.674887547, 0.987381354,
2062.695319853, 0.989402507,
2062.715752058, 0.988678843,
2062.736184162, 0.986569502,
2062.756616466, 0.986869273,
2062.777048669, 0.988183604,
2062.797480773, 0.987704720,
2062.817913075, 0.988855911,
2062.838345277, 0.986804203,
2062.858777379, 0.988911232,
2062.879209680, 0.982852700,
2062.899641881, 0.989121238,
2062.920073981, 0.986857114,
2062.940506281, 0.989465971,
2062.981370679, 0.987496386,
2063.001802878, 0.989269715,
2063.022235075, 0.985787686,
2063.042667273, 0.984940701,
2063.063099470, 0.987715806,
2063.083531667, 0.984841688,
2063.103963963, 0.985852816,
2063.124396159, 0.988215544,
2063.144828254, 0.985517343,
2063.165260549, 0.985136204,
2063.185692743, 0.985419846,
2063.206124837, 0.986597209,
2063.226557131, 0.985584370,
2063.246989223, 0.985459202,
2063.267421416, 0.984916885,
2063.287853708, 0.985588909,
2063.308285800, 0.983181737,
2063.328717991, 0.984526151,
2063.349150282, 0.984468074,
2063.369582372, 0.983560337,
2063.390014562, 0.986363003,
2063.410446852, 0.984107752,
2063.430878941, 0.984136490,
2063.451311129, 0.985280312,
2063.471743417, 0.981177583,
2063.492175605, 0.982252831,
2063.512607792, 0.980951574,
2063.533039978, 0.985702644,
2063.553472165, 0.985553728,
2063.573904350, 0.981973181,
2063.594336536, 0.981130349,
2063.614768721, 0.982621036,
2063.635201005, 0.981429162,
2063.696497556, 0.984735186,
2063.716929638, 0.984231655,
2063.737361820, 0.986071279,
2063.757794103, 0.985393311,
2063.778226184, 0.984732357,
2063.798658365, 0.986550794,
2063.819090645, 0.984692891,
2063.839522725, 0.985420837,
2063.859954904, 0.984423731,
2063.880387184, 0.983251731,
2063.900819262, 0.985018354,
2063.921251540, 0.983178893,
2063.941683718, 0.985889448,
2063.962115795, 0.987779259,
2063.982548072, 0.985192700,
2064.002980249, 0.984595894,
2064.023412324, 0.984965014,
2064.043844600, 0.990493253,
2064.064276775, 0.986614334,
2064.084708849, 0.985089071,
2064.105141124, 0.982057322,
2064.125573297, 0.983877577,
2064.554648842, 0.983711959,
2064.575081106, 0.986532236,
2064.595513269, 0.986307656,
2064.615945332, 0.981991457,
2064.636377595, 0.984487436,
2064.656809757, 0.980879172,
2064.738538301, 0.982813749,
2064.758970561, 0.984284761,
2064.779402620, 0.985240078,
2064.799834879, 0.978261346,
2064.820267038, 0.984990693,
2064.840699196, 0.983136108,
2064.861131354, 0.982559272,
2064.922427824, 0.985341342,
2064.942859980, 0.987946818,
2064.963292136, 0.986269475,
2064.983724391, 0.986283180,
2065.004156445, 0.983338996,
2065.024588600, 0.984271881,
2065.045020854, 0.986173690,
2065.065452907, 0.988697137,
2065.085885060, 0.985638990,
2065.106317312, 0.985462579,
2065.126749364, 0.989798561,
2065.147181516, 0.985028661,
2065.167613767, 0.990314527,
2065.188045818, 0.984281734,
2065.208478068, 0.985292389,
2065.228910217, 0.987574648,
2065.249342267, 0.987115080,
2065.269774516, 0.986433159,
2065.290206664, 0.986356453,
2065.310638813, 0.985508211,
2065.331070960, 0.983775095,
2065.351503107, 0.986483521,
2065.371935254, 0.985046220,
2065.392367400, 0.986613439,
2065.412799546, 0.987364088,
2065.433231691, 0.985916477,
2065.453663836, 0.984023862,
2065.474095981, 0.982931722,
2065.494528025, 0.987855316,
2065.514960269, 0.986036106,
2065.535392412, 0.985181267,
2065.555824455, 0.986760299,
2065.576256697, 0.987052424,
2065.596688839, 0.987903898,
2065.657985262, 0.986527913,
2065.678417502, 0.984434640,
2065.698849542, 0.987881724,
2065.719281681, 0.982477774,
2065.739713920, 0.985501897,
2065.760145959, 0.981419047,
2065.780578097, 0.984705399,
2065.801010334, 0.983712679,
2065.821442472, 0.985654380,
2065.841874508, 0.983029521,
2065.862306745, 0.985773460,
2065.882738881, 0.984485279,
2065.903170916, 0.985585058,
2065.923603151, 0.985349848,
2065.964467319, 0.985103585,
2065.984899553, 0.985933108,
2066.005331686, 0.987403557,
2066.025763719, 0.987806767,
2066.046195951, 0.986834238,
2066.066628083, 0.984570375,
2066.087060315, 0.986395286,
2066.148356607, 0.985872228,
2066.168788736, 0.986662408,
2066.189220866, 0.982564590,
2066.209652995, 0.986972245,
2066.230085123, 0.981912084,
2066.250517251, 0.983808813,
2066.270949379, 0.983646968,
2066.291381506, 0.989607495,
2066.311813633, 0.985511346,
2066.332245859, 0.979189952,
2066.393542236, 0.984522717,
2066.413974260, 0.985014453,
2066.434406385, 0.987116259,
2066.454838608, 0.986893243,
2066.475270632, 0.984332718,
2066.495702754, 0.987508975,
2066.516134977, 0.983296188,
2066.536566999, 0.985388242,
2066.556999221, 0.985712435,
2066.577431342, 0.982767768,
2066.597863363, 0.984167945,
2066.618295583, 0.986494277,
2066.638727703, 0.987070878,
2066.659159822, 0.986543630,
2066.679591941, 0.989981402,
2066.700024060, 0.987758672,
2066.720456178, 0.986764418,
2066.740888296, 0.992145199,
2066.761320413, 0.988818333,
2066.781752530, 0.985119985,
2066.802184747, 0.981036933,
2066.822616763, 0.985013079,
2066.863480993, 0.986393209,
2066.883913109, 0.985829584,
2066.904345223, 0.984806877,
2066.924777437, 0.985852383,
2066.945209450, 0.985433318,
2066.965641463, 0.983891973,
2066.986073676, 0.986610962,
2067.006505788, 0.984520377,
2067.026938000, 0.984378531,
2067.047370011, 0.981993004,
2067.067802122, 0.992427793,
2067.088234332, 0.984703267,
2067.108666343, 0.987956937,
2067.129098452, 0.988711051,
2067.149530662, 0.985386105,
2067.169962771, 0.989349968,
2067.190394779, 0.985661353,
2067.210826987, 0.984596530,
2067.231259094, 0.989260435,
2067.251691102, 0.983049793,
2067.272123308, 0.984058876,
2067.292555415, 0.984288054,
2067.312987420, 0.987477720,
2067.353851731, 0.986025407,
2067.374283735, 0.985736105,
2067.394715940, 0.986590743,
2067.415148043, 0.985886720,
2067.435580046, 0.984498576,
2067.456012249, 0.986214257,
2067.476444352, 0.983594934,
2067.496876554, 0.982810594,
2067.517308556, 0.983560430,
2067.537740657, 0.983706870,
2067.558172858, 0.988226580,
2067.578604858, 0.985671978,
2067.599036958, 0.986967024,
2067.619469058, 0.986614133,
2067.639901257, 0.986345096,
2067.660333256, 0.983070900,
2067.680765354, 0.983639892,
2067.701197452, 0.986539110,
2067.721629549, 0.989206659,
2067.742061746, 0.986354797,
2067.762493743, 0.988391143,
2067.782925839, 0.986985866,
2067.803358034, 0.984440955,
2067.864654319, 0.988633399,
2067.885086313, 0.988061911,
2067.905518507, 0.988067536,
2067.925950600, 0.987464044,
2067.946382593, 0.986179643,
2067.966814785, 0.987760740,
2067.987246877, 0.985639014,
2068.007678969, 0.983113479,
2068.028111060, 0.988520999,
2068.048543151, 0.987997072,
2068.130271509, 0.987216425,
2068.150703698, 0.983603521,
2068.171135686, 0.985295116,
2068.191567774, 0.987548573,
2068.211999961, 0.985828396,
2068.232431948, 0.986109633,
2068.252864035, 0.987358021,
2068.273296221, 0.987363325,
2068.293728207, 0.985199894,
2068.314160292, 0.984488678,
2068.334592477, 0.986883723,
2068.355024462, 0.987123474,
2068.375456646, 0.985738332,
2068.395888630, 0.986280589,
2068.416320713, 0.986878731,
2068.436752895, 0.985301395,
2068.457184878, 0.984679019,
2068.477616960, 0.987777082,
2068.498049142, 0.987290327,
2068.518481123, 0.987074107,
2068.538913203, 0.987430938,
2068.579777464, 0.987756708,
2068.600209443, 0.988488305,
2068.620641622, 0.985008853,
2068.641073701, 0.985205781,
2068.661505679, 0.984883453,
2068.681937857, 0.984141588,
2068.702369935, 0.980763033,
2068.722801911, 0.981906383,
2068.743234088, 0.983246774,
2068.763666165, 0.984865209,
2068.784098340, 0.981416950,
2068.845394565, 0.984669338,
2068.865826539, 0.984119842,
2068.886258613, 0.991591673,
