BJD - 2454833, Corrected Flux
2061.305650860, 0.998695349,
2061.326083113, 0.998785903,
2061.346515265, 0.998074361,
2061.366947316, 0.998571252,
2061.387379567, 0.997829616,
2061.407811718, 0.998011376,
2061.428243968, 0.997711029,
2061.489540416, 0.998622766,
2061.509972464, 0.997546049,
2061.530404612, 0.997046574,
2061.550836860, 0.998266121,
2061.571269008, 0.998632236,
2061.591701054, 0.997297430,
2061.612133301, 0.998260246,
2061.632565446, 0.998359849,
2061.652997492, 0.998845749,
2061.673429737, 0.997039385,
2061.693861882, 0.998972444,
2061.714294026, 0.996911975,
2061.734726169, 0.998481371,
2061.755158313, 0.997869315,
2061.775590455, 0.996985956,
2061.796022598, 0.997573125,
2061.816454740, 0.997358986,
2061.836886881, 0.996659962,
2061.857319022, 0.997461026,
2061.877751064, 0.996906504,
2061.898183304, 0.997553752,
2061.918615443, 0.997208583,
2061.939047583, 0.996935607,
2061.959479722, 0.997310755,
2061.979911861, 0.997642442,
2062.000344098, 0.998101493,
2062.020776136, 0.997621644,
2062.041208274, 0.996579576,
2062.061640510, 0.996407991,
2062.082072547, 0.997755426,
2062.102504683, 0.996289536,
2062.122936918, 0.996315087,
2062.163801088, 0.997082873,
2062.225097489, 0.997130182,
2062.245529722, 0.997204606,
2062.265961855, 0.996659790,
2062.286393887, 0.996987475,
2062.306826119, 0.997734201,
2062.327258250, 0.996139937,
2062.347690481, 0.997188346,
2062.388554641, 0.997396938,
2062.408986871, 0.997208793,
2062.429418900, 0.997253303,
2062.449851029, 0.995812377,
2062.470283157, 0.998316968,
2062.490715285, 0.995790275,
2062.511147412, 1.004302516,
2062.531579539, 0.997721296,
2062.552011665, 0.997607786,
2062.572443792, 0.998453318,
2062.592875917, 0.998195040,
2062.613308043, 0.996033911,
2062.633740167, 0.998687758,
2062.654172392, 1.001073363,
2062.674604416, 0.995578862,
2062.695036639, 0.997636043,
2062.715468762, 0.997241455,
2062.735900785, 0.997598808,
2062.756333007, 0.999809491,
2062.776765129, 0.997305973,
2062.797197151, 0.997069616,
2062.817629372, 0.996801722,
2062.838061492, 0.997411512,
2062.858493513, 0.997523097,
2062.878925732, 0.996607623,
2062.899357851, 0.996668748,
2062.919789871, 0.997921297,
2062.940222089, 0.997513031,
2062.960654207, 0.996731337,
2062.981086325, 0.998023825,
2063.001518442, 0.998097893,
2063.021950559, 0.997233078,
2063.042382675, 0.996890908,
2063.062814791, 0.997112157,
2063.083246907, 0.997890692,
2063.103679122, 0.997578663,
2063.124111236, 0.997506642,
2063.144543251, 0.997038177,
2063.164975464, 0.996378700,
2063.185407578, 0.996645732,
2063.205839591, 0.996827735,
2063.226271803, 0.996886440,
2063.246703815, 0.997377649,
2063.267135927, 0.997495498,
2063.287568138, 0.997868809,
2063.308000149, 0.997875654,
2063.328432260, 0.996844528,
2063.348864470, 0.997089597,
2063.369296479, 0.996908650,
2063.389728589, 0.997125830,
2063.410160797, 0.996256231,
2063.430592806, 0.996169393,
2063.451024914, 0.996811658,
2063.471457121, 0.995923971,
2063.491889228, 0.996845032,
2063.512321335, 0.996504115,
2063.532753441, 0.997157724,
2063.553185547, 0.996534779,
2063.573617653, 0.995428417,
2063.594049757, 0.993604535,
2063.614481862, 0.994722039,
2063.634914066, 0.994273194,
2063.696210376, 0.997529331,
2063.716642378, 0.997070707,
2063.737074481, 0.997747495,
2063.757506682, 0.996002472,
2063.777938683, 0.998317970,
2063.798370784, 0.996602852,
2063.818802985, 0.996841189,
2063.839234985, 0.995726119,
2063.859667084, 0.996047484,
2063.880099283, 0.995858542,
2063.900531282, 0.996617618,
2063.920963480, 0.996156137,
2063.941395579, 0.996824361,
2063.961827576, 0.996946520,
2063.982259773, 0.996966452,
2064.002691870, 0.997652278,
2064.023123866, 0.996437664,
2064.043556062, 0.996720641,
2064.063988157, 0.997366827,
2064.084420152, 0.996779380,
2064.104852347, 0.996736060,
2064.125284441, 0.996827368,
2064.554358323, 0.996794978,
2064.574790508, 0.997008739,
2064.595222593, 0.995915777,
2064.656518844, 0.995787198,
2064.738247074, 0.996084921,
2064.758679255, 0.997353853,
2064.779111236, 0.996123450,
2064.799543417, 0.995088894,
2064.819975498, 0.997426208,
2064.840407577, 0.996964389,
2064.922135892, 0.997094574,
2064.942567970, 0.995933320,
2064.963000047, 0.997016641,
2064.983432224, 0.996179623,
2065.003864201, 0.996808114,
2065.024296276, 0.997161958,
2065.044728452, 0.996770323,
