BJD - 2454833, Corrected Flux
2146.452728746, 0.984937744,
2146.473161061, 0.983763553,
2146.514025392, 0.983288539,
2146.534457705, 0.982932497,
2146.554889819, 0.982787918,
2146.575322032, 0.982491178,
2146.595754345, 0.983327290,
2146.616186456, 0.983726040,
2146.636618668, 0.980798003,
2146.657050879, 0.983423524,
2146.677483090, 0.983457570,
2146.697915399, 0.981739917,
2146.718347509, 0.981879356,
2146.738779718, 0.983486066,
2146.759212026, 0.983448989,
2146.779644234, 0.981793408,
2146.800076341, 0.982612871,
2146.820508648, 0.983063698,
2146.840940854, 0.981622309,
2146.861372960, 0.982492825,
2146.881805265, 0.982290592,
2146.902237469, 0.984750446,
2146.922669574, 0.982838718,
2146.943101877, 0.982376230,
2146.963534080, 0.983383570,
2146.983966183, 0.982893504,
2147.004398485, 0.983892086,
2147.024830687, 0.982456460,
2147.045262787, 0.983305239,
2147.065695088, 0.980490077,
2147.086127288, 0.982353324,
2147.106559487, 0.983809773,
2147.126991686, 0.979715603,
2147.147423885, 0.981117564,
2147.167856183, 0.982007100,
2147.188288280, 0.980827880,
2147.208720476, 0.982072894,
2147.229152773, 0.981715119,
2147.249584969, 0.983388516,
2147.270017064, 0.980627336,
2147.290449359, 0.981690984,
2147.310881553, 0.982010098,
2147.331313647, 0.978520859,
2147.351745940, 0.981410280,
2147.372178032, 0.980574619,
2147.392610224, 0.982537591,
2147.413042516, 0.980618018,
2147.453906798, 0.981641931,
2147.494771177, 0.980668319,
2147.515203366, 0.981199883,
2147.535635655, 0.980666124,
2147.556067743, 0.981859176,
2147.576499930, 0.982489622,
2147.596932217, 0.982280562,
2147.617364404, 0.981043283,
2147.637796489, 0.981448044,
2147.658228775, 0.979746068,
2147.678660959, 0.980707085,
2147.699093144, 0.981270729,
2147.719525328, 0.981131857,
2147.739957511, 0.979774205,
2147.760389794, 0.980824818,
2147.780821876, 0.980079174,
2147.801254058, 0.979798570,
2147.821686339, 0.979703455,
2147.842118420, 0.980317599,
2147.862550600, 0.981880395,
2147.882982880, 0.979740373,
2147.903414959, 0.979433864,
2147.923847137, 0.981965276,
2147.944279416, 0.980066397,
2148.026008023, 0.979250070,
2148.046440198, 0.979104489,
2148.066872473, 0.980719007,
2148.087304648, 0.979679854,
2148.107736722, 0.982911515,
2148.128168995, 0.979706369,
2148.148601068, 0.980213854,
2148.169033241, 0.980044902,
2148.189465513, 0.979771045,
2148.209897584, 0.981582132,
2148.230329755, 0.981092017,
2148.250762025, 0.980919429,
2148.271194095, 0.979338288,
2148.291626365, 0.980760688,
2148.312058534, 0.979534841,
2148.332490602, 0.978499066,
