BJD - 2454833, Corrected Flux
2061.305662086, 0.993054339,
2061.326094341, 0.991405832,
2061.346526496, 0.993608325,
2061.366958550, 0.993719564,
2061.387390804, 0.992807310,
2061.489551666, 0.996478387,
2061.509983718, 0.996811076,
2061.530415868, 0.997374940,
2061.550848118, 0.997269899,
2061.571280268, 0.995422844,
2061.591712318, 0.996159553,
2061.612144567, 0.996774537,
2061.632576715, 0.998016343,
2061.653008763, 0.997392086,
2061.673441011, 0.998338521,
2061.693873159, 0.996607490,
2061.714305305, 0.998119934,
2061.734737451, 0.997984284,
2061.755169598, 0.997031702,
2061.775601743, 0.997246288,
2061.796033888, 0.997596218,
2061.816466033, 0.998113029,
2061.836898177, 0.997498052,
2061.857330321, 0.998010436,
2061.877762364, 0.998915503,
2061.898194607, 0.997619328,
2061.918626750, 0.997461299,
2061.939058892, 0.997251069,
2061.959491033, 0.997396976,
2061.979923174, 0.998074786,
2062.000355415, 0.998179231,
2062.020787455, 0.997055364,
2062.041219596, 0.997446524,
2062.061651835, 0.997119142,
2062.082083874, 0.997090694,
2062.102516012, 0.997313910,
2062.122948251, 0.997882413,
2062.143380388, 0.997261583,
2062.163812426, 0.996932005,
2062.225108835, 0.997661006,
2062.245541071, 0.997993445,
2062.265973206, 0.998238330,
2062.286405241, 0.997967438,
2062.306837475, 0.998059766,
2062.327269609, 0.998440464,
2062.347701842, 0.997710697,
2062.368133875, 0.998083300,
2062.388566008, 0.996743700,
2062.408998240, 0.997158971,
2062.429430272, 0.997117526,
2062.449862403, 0.997310064,
2062.470294534, 0.997832075,
2062.490726664, 0.998420773,
2062.511158794, 0.998182827,
2062.531590924, 0.998202326,
2062.552023053, 0.998483493,
2062.572455182, 0.998746547,
2062.592887310, 0.999225264,
2062.613319438, 0.998362305,
2062.633751565, 0.998719371,
2062.654183793, 0.997455478,
2062.674615819, 0.998348925,
2062.695048045, 0.997748680,
2062.715480171, 0.996992356,
2062.735912196, 0.997936591,
2062.756344421, 0.998668128,
2062.776776546, 0.998768382,
2062.797208570, 0.998146721,
2062.817640793, 0.998354668,
2062.838072917, 0.997767534,
2062.858504939, 0.997716713,
2062.878937161, 0.997924282,
2062.899369283, 0.997822538,
2062.919801305, 0.996917968,
2062.940233526, 0.996830056,
2062.960665647, 0.996868929,
2062.981097767, 0.996229967,
2063.001529887, 0.997046207,
2063.021962006, 0.996196248,
2063.042394125, 0.995834954,
2063.062826244, 0.995970068,
2063.083258362, 0.995875933,
2063.103690579, 0.995396841,
2063.124122696, 0.995359657,
2063.144554713, 0.995563427,
2063.164986930, 0.995554993,
2063.185419046, 0.995817757,
2063.205851061, 0.996204035,
2063.226283277, 0.995971700,
2063.246715291, 0.996537427,
2063.267147406, 0.996056643,
2063.287579619, 0.994585523,
2063.308011633, 0.994699475,
2063.328443746, 0.994436312,
2063.348875958, 0.995202921,
2063.369307970, 0.994721060,
2063.389740082, 0.994461468,
2063.410172294, 0.995265824,
2063.430604305, 0.996080336,
2063.451036415, 0.995143877,
2063.471468625, 0.996025975,
2063.491900735, 0.995536827,
2063.512332844, 0.994855941,
2063.532764953, 0.995294443,
2063.553197061, 0.995838936,
2063.573629169, 0.995178378,
2063.594061277, 0.995220450,
2063.614493384, 0.995337701,
2063.696221908, 0.997059294,
2063.716653913, 0.997377269,
2063.737086018, 0.996887395,
2063.757518222, 0.996656739,
2063.777950226, 0.996006666,
2063.798382329, 0.996567869,
2063.818814532, 0.995001646,
2063.839246534, 0.994311396,
2063.859678637, 0.993764083,
2063.880110838, 0.994864357,
2063.900542840, 0.995057298,
2063.920975040, 0.994653738,
2063.941407141, 0.995188301,
2063.961839141, 0.995254587,
2063.982271341, 0.995378355,
2064.002703440, 0.996067349,
2064.023135439, 0.995426315,
2064.043567637, 0.995627579,
2064.063999735, 0.995326069,
2064.084431732, 0.995956493,
2064.104863930, 0.994784187,
2064.125296026, 0.995408524,
2064.554369961, 0.997940611,
2064.574802149, 0.996690653,
2064.595234236, 0.996863646,
2064.615666222, 0.996239629,
2064.636098409, 0.996036190,
2064.656530495, 0.995936717,
2064.738258735, 0.996793541,
2064.758690918, 0.996951584,
2064.779122902, 0.996814617,
2064.799555085, 0.995459285,
2064.819987167, 0.995562502,
2064.840419249, 0.995985574,
2064.860851331, 0.995638946,
2064.922147574, 0.995695643,
2064.942579654, 0.996186637,
2064.963011735, 0.996516019,
2065.003875893, 0.996095508,
2065.024307971, 0.996065984,
2065.044740149, 0.997254540,
2065.065172127, 0.996317708,
2065.085604204, 0.995746181,
2065.106036381, 0.995754236,
2065.126468358, 0.995829190,
2065.146900434, 0.995133764,
