BJD - 2454833, Corrected Flux
2146.452728887, 0.989417097,
2146.473161202, 0.986353337,
2146.514025529, 0.987386969,
2146.534457842, 0.987705973,
2146.554889955, 0.987243328,
2146.575322167, 0.986294271,
2146.595754478, 0.987930772,
2146.616186589, 0.985936789,
2146.636618800, 0.988066647,
2146.657051009, 0.987027297,
2146.677483219, 0.984400508,
2146.697915527, 0.986243792,
2146.718347636, 0.987846158,
2146.738779844, 0.986785270,
2146.759212151, 0.986138692,
2146.779644357, 0.983813127,
2146.800076464, 0.986086694,
2146.820508769, 0.986636816,
2146.840940974, 0.985853890,
2146.861373079, 0.984979105,
2146.881805383, 0.985246085,
2146.902237586, 0.984341167,
2146.922669689, 0.984293302,
2146.943101992, 0.985420248,
2146.963534194, 0.985214727,
2146.983966296, 0.983545908,
2147.004398596, 0.985159418,
2147.024830797, 0.985987169,
2147.045262897, 0.984516251,
2147.065695196, 0.983773759,
2147.086127395, 0.983114717,
2147.106559593, 0.984557593,
2147.126991791, 0.985165907,
2147.147423988, 0.981747801,
2147.167856285, 0.983947358,
2147.188288381, 0.983400166,
2147.208720577, 0.984307385,
2147.229152872, 0.984862790,
2147.249585067, 0.978372191,
2147.270017161, 0.980358932,
2147.290449455, 0.985006785,
2147.310881647, 0.984788702,
2147.331313740, 0.980029481,
2147.351746032, 0.983626920,
2147.372178124, 0.981894469,
2147.392610315, 0.983792947,
2147.413042605, 0.979370285,
2147.433474695, 0.983950188,
2147.453906885, 0.977592206,
2147.494771262, 0.980435254,
2147.515203450, 0.982165433,
2147.556067824, 0.983776903,
2147.576500011, 0.986174776,
2147.596932296, 0.980882191,
2147.617364482, 0.982292685,
2147.637796567, 0.981098690,
2147.658228851, 0.981283276,
2147.678661034, 0.981507977,
2147.699093217, 0.979628562,
2147.719525400, 0.981364532,
2147.739957582, 0.978979230,
2147.760389864, 0.983819481,
2147.780821945, 0.980906452,
2147.801254126, 0.980123848,
2147.821686406, 0.979253704,
2147.842118486, 0.978408098,
2147.862550665, 0.979820170,
2147.882982943, 0.979378744,
2147.903415021, 0.977437506,
2147.923847199, 0.982402418,
2147.944279476, 0.980016751,
2147.985143729, 0.979525376,
2148.005576004, 0.980712458,
2148.046440253, 0.978757782,
2148.066872527, 0.980752764,
2148.087304701, 0.977369055,
2148.107736773, 0.982103954,
2148.128169046, 0.981980954,
2148.148601118, 0.978081855,
2148.169033289, 0.980735975,
2148.189465560, 0.981222294,
2148.209897630, 0.979952401,
2148.230329800, 0.981051186,
2148.250762069, 0.980006961,
2148.271194138, 0.977648365,
2148.291626406, 0.978237861,
2148.312058574, 0.980095299,
2148.332490642, 0.977701537,
2148.352922908, 0.979620972,
2148.373355074, 0.978764568,
2148.393787140, 0.984873981,
2148.414219405, 0.977639478,
2148.434651570, 0.978804493,
2148.475515898, 0.981480065,
2148.495948061, 0.980608410,
2148.516380224, 0.980521041,
2148.536812386, 0.981276022,
2148.557244547, 0.979368598,
2148.577676708, 0.981831823,
2148.598108969, 0.981216025,
2148.618541029, 0.978664818,
2148.638973188, 0.980815421,
2148.659405448, 0.984698629,
2148.679837506, 0.979513339,
2148.700269664, 0.976552238,
2148.741133979, 0.978470128,
2148.761566135, 0.979914559,
2148.802430447, 0.977591041,
2148.822862602, 0.977754312,
2148.843294856, 0.980405859,
2148.863726910, 0.979091552,
2148.884159163, 0.979036615,
2148.904591216, 0.978141522,
2148.925023369, 0.978982978,
2148.945455621, 0.981733288,
2148.965887672, 0.977011293,
2148.986319823, 0.979927149,
2149.006752073, 0.980099359,
2149.027184223, 0.979343712,
2149.047616273, 0.979046930,
2149.068048522, 1.022580733,
2149.088480670, 0.979210640,
2149.108912718, 0.982607177,
2149.129344965, 0.978749773,
2149.149777112, 0.981632402,
2149.170209158, 0.977485871,
2149.190641404, 0.980761007,
2149.211073549, 0.981375893,
2149.231505594, 0.977012921,
2149.251937838, 0.978423492,
2149.272369982, 0.979088349,
2149.292802126, 0.979668681,
2149.313234268, 0.981086953,
2149.333666411, 0.978097977,
2149.354098552, 0.978313145,
2149.374530694, 0.982782611,
2149.394962834, 0.977749256,
2149.415394975, 0.980076618,
2149.456259254, 0.978223480,
2149.476691492, 0.981295478,
2149.497123631, 0.981242817,
2149.517555668, 0.977343660,
2149.537987906, 0.976442930,
2149.558420042, 0.979817146,
2149.578852079, 0.979503080,
2149.599284315, 0.983791704,
2149.619716350, 0.979107354,
2149.640148484, 0.978586185,
2149.660580718, 0.979690740,
2149.681012752, 0.981916328,
2149.701444886, 0.979181170,
2149.721877118, 0.978587637,
2149.742309150, 0.977799079,
2149.762741282, 0.979732732,
2149.783173513, 0.980409452,
2149.803605544, 0.979134646,
2149.824037674, 0.978949969,
2149.844469904, 0.977126067,
2149.864902033, 0.979115760,
2149.885334062, 0.977109067,
2149.905766290, 0.980980446,
2149.967062672, 0.983027665,
2149.987494798, 0.979355482,
2150.007926823, 0.982684644,
2150.028359049, 0.982855095,
2150.048791173, 0.975601420,
2150.069223397, 0.982074459,
2150.089655421, 0.981202947,
2150.110087544, 0.975420189,
2150.150951789, 0.981443320,
2150.171383911, 0.980676409,
2150.191816132, 0.979617062,
2150.212248153, 0.978476630,
2150.232680273, 0.979816482,
2150.253112492, 0.977476999,
2150.273544612, 0.981775848,
2150.293976630, 0.980195506,
2150.314408849, 0.979606747,
2150.334840966, 0.978736827,
2150.355272984, 0.979272088,
2150.375705201, 0.979594922,
