BJD - 2454833, Corrected Flux
2146.452691104, 1.010701397,
2146.473123401, 0.998836802,
2146.513987693, 0.998913565,
2146.534419987, 0.999004714,
2146.554852082, 0.998709709,
2146.575284275, 0.998961867,
2146.595716569, 0.998482122,
2146.616148661, 0.998732093,
2146.636580854, 0.998427041,
2146.657013046, 0.998689874,
2146.677445237, 0.998729180,
2146.718309618, 0.997923400,
2146.738741808, 0.998127725,
2146.759174097, 0.998142046,
2146.779606285, 0.998352379,
2146.800038374, 0.997987452,
2146.820470661, 0.998214765,
2146.840902848, 0.998022605,
2146.861334935, 0.997816963,
2146.881767221, 0.998104243,
2146.902199407, 0.997750021,
2146.922631492, 0.997862140,
2146.943063776, 0.998309778,
2146.963495960, 0.997826857,
2146.983928044, 0.997964464,
2147.004360327, 0.997789547,
2147.024792509, 0.997780880,
2147.045224591, 0.997807230,
2147.065656873, 0.997700927,
2147.086089053, 0.997731754,
2147.106521234, 0.997492686,
2147.126953414, 0.997542573,
2147.147385593, 0.997535544,
2147.167817872, 0.997575386,
2147.188249950, 0.997661001,
2147.208682128, 0.997969381,
2147.229114405, 0.997580622,
2147.249546582, 0.997538968,
2147.269978658, 0.997814343,
2147.290410934, 0.997560559,
2147.310843109, 0.997873212,
2147.351707458, 0.997615962,
2147.372139531, 0.997682712,
2147.392571704, 0.997342019,
2147.413003977, 0.997307850,
2147.433436049, 0.997433885,
2147.494732562, 0.997368201,
2147.515164733, 0.997724375,
2147.535597002, 0.997359001,
2147.556029071, 0.997417299,
2147.576461239, 0.997246370,
2147.596893507, 0.997387197,
2147.617325675, 0.997567602,
2147.637757742, 0.997111083,
2147.658190008, 0.997413964,
2147.678622174, 0.997210342,
2147.699054339, 0.997115229,
2147.719486505, 0.997339245,
2147.739918669, 0.997082790,
2147.760350933, 0.997022098,
2147.780782996, 0.997130603,
2147.801215159, 0.997343979,
2147.821647421, 0.997219927,
2147.842079483, 0.997307594,
2147.862511645, 0.997226829,
2147.882943905, 0.997501271,
2147.903375965, 0.997231027,
2147.923808125, 0.997244139,
2147.944240385, 0.997145740,
2147.985104601, 0.996987099,
2148.005536859, 0.996918471,
2148.066833330, 0.997126821,
2148.087265485, 0.997356039,
2148.107697540, 0.997261038,
2148.128129795, 0.997098063,
2148.148561849, 0.997253956,
2148.168994003, 0.997028971,
2148.189426256, 0.996820439,
2148.209858308, 0.996894057,
2148.230290461, 0.997083681,
2148.250722712, 0.997290200,
2148.271154763, 0.997380768,
2148.291587014, 0.997542140,
2148.312019164, 0.997209301,
2148.332451214, 0.997337304,
2148.352883463, 0.997263065,
2148.393747659, 0.996830225,
2148.414179907, 0.997386282,
2148.434612054, 0.997286186,
2148.475476346, 0.997087841,
2148.495908492, 0.997380949,
2148.516340637, 0.997239104,
2148.536772782, 0.997348307,
2148.557204926, 0.997233134,
2148.577637069, 0.997068477,
2148.598069312, 0.997328204,
2148.618501354, 0.997154831,
2148.638933496, 0.997120819,
2148.659365738, 0.997346375,
2148.679797779, 0.997230001,
2148.700229919, 0.996934042,
2148.720662159, 0.997273556,
2148.741094199, 0.997146913,
