BJD - 2454833, Corrected Flux
2061.305648911, 0.999150633,
2061.326081164, 0.998723192,
2061.346513317, 0.998783556,
2061.366945369, 0.998738977,
2061.387377621, 0.998783281,
2061.407809772, 0.998973784,
2061.428242023, 0.998487236,
2061.489538473, 0.998005619,
2061.509970522, 0.998288955,
2061.530402671, 0.998131884,
2061.550834919, 0.998327499,
2061.571267067, 0.998310041,
2061.591699114, 0.998133562,
2061.612131362, 0.998259230,
2061.632563508, 0.997952371,
2061.652995554, 0.998189940,
2061.673427800, 0.998039124,
2061.693859945, 0.997827300,
2061.714292090, 0.997832666,
2061.734724235, 0.997705622,
2061.755156378, 0.997869702,
2061.775588522, 0.997744463,
2061.796020665, 0.997720751,
2061.816452808, 0.997739541,
2061.836884950, 0.997821755,
2061.857317092, 0.997641896,
2061.877749133, 0.997669316,
2061.898181374, 0.997779734,
2061.918613515, 0.997511210,
2061.939045655, 0.997557489,
2061.959477794, 0.997539748,
2061.979909934, 0.997148105,
2062.000342172, 0.997671470,
2062.020774211, 0.997319821,
2062.041206349, 0.997420906,
2062.061638586, 0.997498206,
2062.082070623, 0.997443787,
2062.102502760, 0.997533519,
2062.122934996, 0.997617477,
2062.143367132, 0.997311481,
2062.163799168, 0.997644856,
2062.225095571, 0.997589405,
2062.245527804, 0.997566285,
2062.265959938, 0.997962121,
2062.286391970, 0.997947652,
2062.306824203, 0.997487929,
2062.327256335, 0.997342726,
2062.347688567, 0.997725007,
2062.368120597, 0.997370691,
2062.388552728, 0.997231216,
2062.408984958, 0.997238610,
2062.429416988, 0.996563379,
2062.449849117, 0.996936290,
2062.470281246, 0.997001934,
2062.490713375, 0.997033355,
2062.511145503, 0.997473384,
2062.531577631, 0.997373387,
2062.552009758, 0.997349102,
2062.572441885, 0.997357703,
2062.592874011, 0.997185376,
2062.613306137, 1.000472764,
2062.633738262, 0.997186914,
2062.654170488, 0.997013428,
2062.674602512, 0.997096671,
2062.695034737, 0.997236777,
2062.715466861, 0.997266911,
2062.735898884, 0.997610073,
2062.756331107, 0.996682841,
2062.776763229, 0.997399230,
