BJD - 2454833, Corrected Flux
2061.305763740, 0.997893235,
2061.326196024, 0.997750212,
2061.346628208, 0.998331363,
2061.367060291, 0.998008804,
2061.387492575, 0.997999151,
2061.407924757, 0.997904369,
2061.489653584, 0.996958022,
2061.510085664, 0.996633263,
2061.530517844, 0.997007486,
2061.550950124, 0.996971494,
2061.571382303, 0.996555080,
2061.591814381, 0.996284333,
2061.612246660, 0.996819532,
2061.632678838, 0.995933960,
2061.653110915, 0.996333472,
2061.673543192, 0.996436780,
2061.693975368, 0.996621119,
2061.714407544, 0.995842546,
2061.734839720, 0.995832153,
2061.755271895, 0.995598031,
2061.775704070, 0.995673839,
2061.796136244, 0.995805235,
2061.816568418, 0.995905545,
2061.837000591, 0.995570212,
2061.857432764, 0.995569819,
2061.877864837, 0.995689327,
2061.898297108, 0.995303678,
2061.918729280, 0.995690165,
2061.939161451, 0.995391355,
2061.959593622, 0.994963559,
2061.980025792, 0.995226700,
2062.020890131, 0.994522302,
2062.041322300, 0.995013511,
2062.061754569, 0.994767746,
2062.082186637, 0.994528658,
2062.102618804, 0.994967442,
2062.123051071, 0.994970816,
2062.143483238, 0.994887979,
2062.163915304, 0.994971925,
2062.225211801, 0.994417425,
2062.245644065, 0.994954034,
2062.266076229, 0.994422246,
2062.286508293, 0.994500681,
2062.306940556, 0.993893068,
2062.327372719, 0.994613620,
2062.347804981, 0.994207667,
2062.368237043, 0.994067109,
2062.388669205, 0.993831192,
2062.409101465, 0.993927070,
2062.429533526, 0.993777383,
2062.449965686, 0.993586885,
2062.470397846, 0.993829519,
2062.490830005, 0.993815658,
2062.511262164, 0.993928666,
2062.531694322, 0.993711151,
2062.552126480, 0.993965212,
2062.572558637, 0.994150132,
2062.592990794, 0.993985971,
2062.613422951, 0.993487525,
2062.633855107, 0.993287764,
2062.654287363, 0.993806704,
2062.674719418, 0.993277186,
2062.695151673, 0.993582067,
2062.715583827, 0.993461852,
2062.736015881, 0.993621483,
2062.756448135, 0.993940841,
2062.776880288, 0.993611691,
2062.797312341, 0.992979771,
2062.817744593, 0.993151588,
2062.838176745, 0.993539861,
2062.858608796, 0.993856166,
2062.879041047, 0.993368120,
2062.899473197, 0.993390339,
2062.919905247, 0.993203647,
2062.940337497, 0.993754677,
2062.960769646, 0.992917079,
2062.981201795, 0.993275088,
2063.001633943, 0.993131423,
2063.022066091, 0.993328466,
2063.042498238, 0.992948925,
2063.062930385, 0.993420337,
2063.083362532, 0.993327427,
2063.103794778, 0.993295391,
2063.124226924, 0.992707298,
2063.144658969, 0.992727739,
2063.165091214, 0.993211670,
2063.185523358, 0.992987758,
2063.205955402, 0.993313933,
2063.226387646, 0.993093980,
2063.246819689, 0.992811830,
2063.267251831, 0.993781865,
2063.287684074, 0.992782813,
2063.308116115, 0.991953463,
2063.328548257, 0.992966184,
2063.348980497, 0.993071831,
2063.369412538, 0.992984673,
2063.389844678, 0.993300143,
2063.410276917, 0.992615636,
2063.430708957, 0.992108327,
2063.451141095, 0.992743748,
2063.471573334, 0.991990862,
2063.492005472, 0.991971697,
2063.512437609, 0.991962642,
2063.532869746, 0.992582143,
2063.553301883, 0.992383025,
2063.573734019, 0.991558048,
2063.594166155, 0.991530310,
2063.614598290, 0.991079420,
2063.696326927, 0.992504779,
2063.716758960, 0.993097504,
2063.737191093, 0.992883117,
2063.757623325, 0.992804574,
2063.778055357, 0.992742021,
2063.798487488, 0.992691039,
2063.818919719, 0.992740359,
2063.839351750, 0.992770978,
2063.859783880, 0.993372831,
2063.880216110, 0.992661228,
2063.900648139, 0.992726720,
2063.921080367, 0.992793274,
2063.941512496, 0.992536883,
2063.961944524, 0.992396433,
2063.982376752, 0.992595450,
2064.002808879, 0.992744271,
2064.023240905, 0.992559340,
2064.043673132, 0.992996929,
2064.064105258, 0.993019892,
2064.084537283, 0.992538846,
2064.104969508, 0.992478626,
2064.125401633, 0.992027673,
2064.554476150, 0.992522257,
2064.574908365, 0.992186659,
2064.595340480, 0.992148126,
2064.615772494, 0.991807152,
