BJD - 2454833, Corrected Flux
2061.305934278, 1.018122400,
2061.326366616, 1.013441907,
2061.346798853, 1.016658287,
2061.367230990, 1.015642204,
2061.387663326, 1.015000565,
2061.408095562, 1.016972487,
2061.428527897, 1.019390954,
2061.489824601, 1.001104117,
2061.510256734, 1.004415136,
2061.530688967, 1.003282125,
2061.551121300, 1.005081031,
2061.571553532, 1.004541101,
2061.591985663, 1.003362427,
2061.612417995, 1.001696550,
2061.632850225, 1.002665935,
2061.653282356, 1.006463253,
2061.673714685, 1.003129176,
2061.694146915, 1.003096430,
2061.714579143, 1.005601689,
2061.735011372, 1.002932721,
2061.755443600, 1.002597307,
2061.775875827, 1.001785655,
2061.796308054, 1.001043024,
2061.816740281, 1.005261970,
2061.837172507, 1.002590547,
2061.857604733, 1.001301819,
2061.878036858, 1.003832893,
2061.898469182, 1.001236432,
2061.918901406, 1.003334280,
2061.939333630, 1.001424171,
2061.959765853, 1.002648859,
2061.980198076, 1.005869214,
2062.000630399, 1.002712699,
2062.021062521, 0.998734602,
2062.041494742, 1.002107576,
2062.061927063, 1.001164259,
2062.082359184, 1.003298743,
2062.102791404, 1.000075728,
2062.123223723, 1.000083936,
2062.143655943, 1.006953736,
2062.164088061, 1.002170827,
2062.245817031, 0.999172216,
2062.266249248, 0.998550351,
2062.286681364, 1.001954753,
2062.307113679, 1.000270151,
2062.327545894, 1.000941098,
2062.347978209, 1.000118259,
2062.368410323, 1.001026584,
2062.388842536, 0.999999960,
2062.409274849, 1.000318165,
2062.429706962, 1.001565176,
2062.450139175, 0.999504557,
2062.470571386, 1.002532202,
2062.491003597, 1.001446650,
2062.511435808, 0.999478885,
2062.531868019, 1.001004208,
2062.552300229, 0.998152480,
2062.572732438, 0.999252388,
2062.593164647, 1.000778067,
2062.613596856, 0.996050603,
2062.634029064, 0.998197705,
2062.654461372, 1.001568360,
2062.674893479, 1.002607724,
2062.695325786, 0.998734208,
2062.715757992, 0.999298532,
2062.736190098, 1.000814169,
2062.756622403, 0.999767283,
2062.777054608, 1.000899483,
2062.797486712, 1.002141443,
2062.817919016, 0.997133040,
2062.838351220, 1.000511715,
2062.858783323, 1.000170828,
2062.879215626, 1.001641738,
2062.899647828, 0.998522393,
2062.920079930, 1.000223807,
2062.940512231, 0.998871995,
2062.960944432, 0.994589116,
2062.981376632, 1.002772687,
2063.001808832, 1.000788545,
2063.022241032, 1.003054375,
2063.042673231, 0.999965157,
2063.063105429, 0.999821361,
2063.083537627, 1.002850145,
2063.103969925, 1.001958483,
2063.124402122, 1.000645838,
2063.144834219, 1.001475324,
2063.165266515, 1.001707319,
2063.185698711, 1.000178198,
2063.206130806, 1.000712124,
2063.226563101, 1.001057528,
2063.246995195, 1.000603046,
2063.267427390, 1.001703168,
2063.287859683, 1.001921132,
2063.308291776, 0.998910795,
2063.328723969, 1.000649893,
2063.349156261, 0.998090756,
2063.369588353, 1.002068510,
2063.390020544, 0.998779377,
2063.410452835, 1.001923553,
2063.430884925, 1.001208976,
2063.451317115, 1.000465561,
2063.471749404, 1.002174000,
2063.492181593, 0.998043632,
2063.512613782, 0.998491103,
2063.533045970, 0.999424951,
2063.553478158, 1.001777598,
2063.573910345, 1.000547640,
2063.594342532, 1.000674899,
2063.614774718, 0.998305357,
2063.635207004, 0.999270742,
2063.696503559, 0.994399667,
2063.716935643, 0.998403646,
2063.737367827, 0.998776219,
2063.757800110, 0.998261117,
2063.778232193, 1.001932552,
2063.798664375, 0.999027869,
2063.819096657, 0.997483391,
2063.839528738, 0.997437756,
2063.859960919, 1.003778108,
2063.900825279, 1.002510770,
2063.921257559, 1.000518325,
2063.941689738, 0.998097335,
2063.962121817, 1.002331054,
2063.982554095, 1.002680906,
2064.002986273, 0.999346914,
2064.023418350, 1.001011026,
2064.043850627, 1.000346273,
2064.064282804, 0.999568626,
2064.084714879, 0.999165252,
2064.105147155, 0.998501720,
2064.125579330, 0.995067573,
2064.554654904, 0.997785981,
2064.575087169, 1.000018598,
2064.595519334, 0.998683279,
2064.615951398, 0.996058474,
2064.636383662, 0.997652436,
2064.656815826, 0.998500503,
2064.738544376, 0.997807305,
2064.758976637, 1.002571700,
2064.779408698, 0.998437974,
2064.799840958, 1.000375417,
2064.820273118, 0.999111301,
2064.840705278, 0.995161725,
2064.861137437, 1.000039124,
2064.922433911, 0.997881225,
2064.942866069, 0.998368118,
2064.963298226, 0.999952857,
2064.983730482, 1.000692161,
2065.004162538, 0.995491744,
2065.024594694, 0.999459590,
2065.045026949, 0.998139945,
2065.065459003, 0.999390095,
2065.085891158, 0.998013452,
2065.106323411, 0.999386189,
2065.126755465, 0.994538664,
2065.147187618, 0.998444347,
2065.167619870, 0.999541676,
2065.188051922, 1.000309247,
2065.208484174, 0.998687225,
2065.228916325, 1.000826747,
2065.249348376, 0.998193330,
2065.269780626, 0.999827675,
2065.290212776, 0.999528084,
2065.310644925, 0.998900810,
2065.331077074, 1.002409870,
2065.351509223, 0.998100644,
2065.371941371, 0.997683591,
2065.392373518, 1.000446147,
2065.412805666, 1.000018226,
2065.433237813, 0.999649668,
2065.453669959, 0.998852766,
2065.474102105, 0.997470524,
2065.494534150, 1.004250298,
2065.514966395, 0.996102408,
2065.535398540, 1.002286629,
2065.555830584, 0.999971289,
2065.576262828, 0.996880861,
2065.596694971, 0.995708527,
2065.657991398, 0.999434859,
2065.678423640, 0.999544305,
2065.698855681, 0.993005669,
2065.719287822, 0.998570952,
2065.739720062, 0.998875076,
2065.760152102, 0.997849195,
2065.780584241, 0.995951948,
2065.801016480, 0.997944742,
2065.821448618, 0.994543962,
2065.862312894, 0.997879730,
2065.882745031, 0.998339097,
2065.903177068, 0.997974432,
2065.923609304, 0.998495806,
2065.944041440, 0.997349667,
2065.964473476, 0.998017283,
2065.984905711, 0.999748434,
2066.005337845, 0.997786922,
2066.025769879, 0.997829067,
2066.046202113, 0.995791470,
2066.066634247, 0.994850758,
2066.087066479, 0.995043478,
2066.148362775, 0.999079385,
2066.168794907, 1.002640794,
2066.189227037, 0.998888140,
2066.209659167, 0.997517124,
2066.230091297, 0.998289414,
2066.250523427, 0.995718238,
2066.270955556, 0.998027610,
2066.291387684, 0.999986529,
2066.311819812, 0.998425221,
2066.393548420, 0.995247076,
2066.413980446, 0.998676695,
2066.434412572, 0.997418555,
2066.454844797, 0.996617950,
2066.475276822, 1.000417067,
2066.495708946, 0.994275930,
2066.516141170, 0.995038599,
2066.536573193, 0.996195479,
2066.557005416, 0.995013959,
2066.577437539, 0.997498727,
2066.597869561, 0.997118656,
2066.618301782, 0.997441770,
2066.638733903, 0.996504827,
2066.659166024, 1.022877762,
2066.679598144, 0.997612084,
2066.700030264, 0.997500342,
2066.720462384, 0.995118774,
2066.740894503, 1.000087282,
2066.761326622, 0.995705213,
2066.781758740, 0.997301223,
2066.802190958, 0.996689819,
2066.822622975, 0.994813743,
2066.863487209, 0.997418313,
2066.883919325, 0.998530014,
2066.904351440, 0.995067745,
2066.924783656, 0.998778168,
2066.945215670, 0.999113655,
2066.965647685, 0.993741641,
2066.986079899, 0.996793912,
2067.006512012, 0.994702078,
2067.026944225, 0.997613706,
2067.047376238, 0.995957541,
2067.067808350, 0.995868126,
2067.088240562, 0.997540076,
2067.108672573, 0.994932336,
2067.129104684, 0.996933838,
2067.149536895, 0.995180333,
2067.169969005, 0.996352303,
2067.190401015, 0.998279035,
2067.210833224, 0.995440195,
2067.231265333, 0.995877408,
2067.251697341, 0.993851401,
2067.272129549, 0.996660942,
2067.292561657, 0.995329893,
2067.312993664, 0.993072866,
2067.353857977, 0.996059918,
2067.374289983, 0.995565219,
2067.394722188, 0.996438798,
2067.415154294, 0.993224733,
2067.435586298, 0.996114728,
2067.456018502, 0.995560204,
2067.476450606, 0.993574555,
2067.496882809, 0.995494104,
2067.517314812, 0.992402942,
2067.537746915, 0.998465273,
2067.558179117, 0.992993206,
2067.578611119, 0.995676366,
2067.599043220, 0.993241156,
2067.619475321, 0.987913061,
2067.639907521, 0.975466449,
2067.660339521, 0.960157916,
2067.680771621, 0.940051230,
2067.701203720, 0.929634619,
2067.721635819, 0.921694730,
2067.742068017, 0.918590668,
2067.762500015, 0.916119827,
2067.782932112, 0.926802419,
2067.803364309, 0.934697361,
2067.864660598, 0.983503386,
2067.885092593, 0.994927627,
2067.905524788, 0.995169653,
2067.925956882, 0.994221963,
2067.946388876, 0.994600329,
2067.966821070, 0.993581180,
2067.987253164, 0.994332797,
2068.007685256, 0.997321112,
2068.028117349, 0.995694792,
2068.048549441, 0.996883461,
2068.130277805, 0.992537087,
2068.150709995, 0.995533122,
2068.171141984, 0.992272261,
2068.191574073, 0.996758323,
2068.212006262, 0.995147988,
2068.232438250, 0.995164224,
2068.252870338, 0.995066851,
2068.273302525, 0.997920996,
2068.293734512, 0.995707548,
2068.314166599, 0.995645739,
2068.334598785, 0.996795434,
2068.355030771, 0.994091001,
2068.375462956, 0.995755556,
2068.395894941, 0.997098673,
2068.416327026, 0.996884036,
2068.436759210, 0.996598435,
2068.457191193, 0.997623385,
2068.477623276, 0.997090529,
2068.498055459, 0.992385818,
2068.518487442, 0.994044254,
2068.538919524, 0.994188712,
2068.559351706, 0.997164850,
2068.579783787, 0.996766352,
2068.600215767, 0.999933662,
2068.620647948, 0.995571786,
2068.641080028, 0.996078754,
