BJD - 2454833, Corrected Flux
2061.305694373, 0.995268881,
2061.326126638, 1.001367112,
2061.346558803, 1.017126689,
2061.366990867, 1.010463476,
2061.387423132, 1.008334845,
2061.407855295, 1.007287866,
2061.489584045, 0.994373802,
2061.510016106, 0.996254458,
2061.530448267, 1.003406859,
2061.550880528, 1.000036327,
2061.571312688, 1.001345174,
2061.591744747, 1.008637679,
2061.612177007, 0.995064839,
2061.632609165, 0.988828022,
2061.653041224, 1.011004047,
2061.673473482, 1.002411723,
2061.693905639, 0.996897133,
2061.714337796, 1.001547408,
2061.734769953, 0.993452752,
2061.755202109, 1.002370961,
2061.775634264, 1.004811336,
2061.796066420, 0.996843925,
2061.816498574, 0.993305352,
2061.857362883, 1.005244262,
2061.877794936, 1.001010220,
2061.898227189, 0.992360340,
2061.918659342, 0.998760664,
2061.939091494, 1.001282782,
2061.959523646, 1.003055007,
2061.979955797, 1.003977119,
2062.000388048, 0.992801784,
2062.020820098, 0.994955654,
2062.041252249, 1.011609398,
2062.061684498, 1.006599786,
2062.082116547, 0.993891109,
2062.102548696, 0.988681406,
2062.143413092, 1.005786735,
2062.163845139, 1.003200178,
2062.225141579, 0.991278017,
2062.245573825, 1.011166934,
2062.266005970, 0.999449770,
2062.286438015, 0.992673096,
2062.306870259, 0.987532806,
2062.327302403, 0.996670723,
2062.347734647, 1.011337399,
2062.368166690, 1.002538384,
2062.388598832, 0.994589756,
2062.409031075, 0.998785894,
2062.429463116, 1.001041679,
2062.449895258, 1.003163587,
2062.470327399, 1.012263877,
2062.490759539, 0.997807426,
2062.511191679, 0.993507913,
2062.531623819, 1.011334201,
2062.552055958, 0.998007789,
2062.572488097, 1.003539067,
2062.592920235, 1.001642129,
2062.613352373, 0.995996066,
2062.633784510, 1.006752968,
2062.654216747, 1.001271960,
2062.674648784, 1.002325068,
2062.695081020, 0.996509147,
2062.715513156, 0.995472116,
2062.735945191, 1.009501598,
2062.756377426, 1.008273485,
2062.776809561, 0.998662242,
2062.797241595, 0.996101772,
2062.817673829, 1.001230152,
2062.838105962, 1.011363593,
2062.858537994, 1.005548075,
2062.878970227, 0.995890813,
2062.899402358, 0.996395781,
2062.919834390, 1.005876461,
2062.940266621, 1.014793456,
2062.960698751, 1.001087932,
2062.981130882, 0.995066432,
2063.001563012, 1.000870937,
2063.021995141, 0.999346991,
2063.042427270, 1.016154761,
2063.062859398, 1.002869563,
2063.083291526, 0.986125647,
2063.103723754, 1.004800440,
2063.124155881, 1.009624984,
2063.144587908, 0.999729909,
2063.165020134, 1.000464513,
2063.185452260, 0.994044715,
2063.205884286, 1.002346800,
2063.226316510, 1.006512683,
2063.246748535, 1.002161881,
2063.267180659, 0.999800567,
2063.308044906, 1.003690527,
2063.328477029, 1.003188352,
2063.348909252, 1.004989740,
2063.369341274, 1.001708301,
2063.389773396, 0.997955665,
2063.410205617, 1.000883061,
2063.430637638, 1.004166293,
2063.451069758, 1.002711528,
2063.471501978, 0.998860682,
2063.491934097, 0.996361586,
2063.512366216, 0.998637362,
2063.532798335, 1.009151576,
2063.553230453, 1.003364209,
2063.573662571, 0.997727731,
2063.594094689, 0.999512897,
2063.614526806, 1.006052135,
2063.634959022, 1.012104385,
2063.696255369, 1.000498278,
2063.716687384, 1.014802204,
2063.737119499, 0.997431739,
2063.757551713, 1.000760491,
2063.777983726, 0.988460205,
2063.798415840, 0.996979776,
2063.818848052, 1.019748095,
2063.839280064, 1.001478268,
2063.859712177, 0.991189048,
2063.880144388, 0.993416622,
2063.900576399, 0.997086632,
2063.921008610, 1.012283427,
2063.941440720, 1.002134096,
2063.961872730, 0.991406729,
2063.982304939, 1.003183249,
2064.002737048, 1.005599284,
2064.023169057, 1.006280712,
2064.043601265, 1.004236481,
2064.064033372, 0.995759211,
2064.084465380, 0.993545293,
