BJD - 2454833, Corrected Flux
2146.452717731, 0.987524455,
2146.473150042, 0.980822845,
2146.514014361, 0.980104042,
2146.534446670, 0.989864101,
2146.554878778, 0.986426616,
2146.575310986, 0.982477333,
2146.595743293, 0.987096130,
2146.616175400, 0.991765920,
2146.636607606, 0.983270089,
2146.657039811, 0.982643145,
2146.677472016, 0.995196516,
2146.697904321, 0.979742004,
2146.718336425, 0.979323365,
2146.738768629, 0.982127156,
2146.759200932, 0.986034339,
2146.779633134, 0.986469722,
2146.800065236, 0.983149825,
2146.820497537, 0.982196002,
2146.840929738, 0.980757995,
2146.861361839, 0.995413483,
2146.881794138, 0.985599741,
2146.902226338, 0.985891131,
2146.922658437, 0.986855101,
2146.943090735, 0.981483209,
2146.963522933, 0.983865676,
2146.983955030, 0.985876686,
2147.004387327, 0.983390374,
2147.024819523, 0.988755543,
2147.045251618, 0.990177578,
2147.065683913, 0.980089000,
2147.086116108, 0.981063324,
2147.106548302, 0.991478010,
2147.126980496, 0.983664579,
2147.147412689, 0.983606274,
2147.167844982, 0.982880725,
2147.188277074, 0.985921253,
2147.208709265, 0.980878373,
2147.229141556, 0.991577306,
2147.249573747, 0.981365629,
2147.270005837, 0.984737950,
2147.290438126, 0.982051453,
2147.310870315, 0.985563043,
2147.331302403, 0.981072335,
2147.351734691, 0.990624301,
2147.372166779, 0.982975798,
2147.392598965, 0.983581029,
2147.413031251, 0.987511312,
2147.433463337, 0.981048390,
2147.494759892, 0.986085107,
2147.515192075, 0.985665189,
2147.535624359, 0.982612430,
2147.556056441, 0.980938706,
2147.576488623, 0.985666075,
2147.596920905, 0.983088297,
2147.617353086, 1.001793994,
2147.637785167, 0.981467540,
2147.658217447, 0.980128388,
2147.678649627, 0.978931828,
2147.699081805, 0.981006866,
2147.719513984, 0.977432058,
2147.739946162, 0.983137664,
2147.760378440, 0.978764231,
2147.780810516, 0.976137709,
2147.801242693, 0.973816555,
2147.821674969, 0.982727537,
2147.842107045, 0.982096596,
2147.862539220, 0.982511372,
2147.882971494, 0.982016251,
2147.903403568, 0.978457946,
2147.923835741, 0.975863298,
2147.944268014, 0.980100139,
2147.985132258, 1.234110955,
2148.005564529, 0.979831963,
2148.025996600, 0.985992102,
2148.046428771, 0.983777231,
2148.066861041, 0.992804645,
2148.087293210, 0.981766418,
2148.107725279, 0.981347075,
2148.128157547, 0.982279729,
2148.148589614, 0.980747028,
2148.169021781, 0.989004794,
2148.189454048, 0.973591884,
2148.209886114, 0.973657398,
2148.230318280, 0.978567839,
2148.250750545, 0.981603174,
2148.271182610, 0.982089040,
2148.291614874, 0.989453533,
2148.312047038, 0.979167779,
2148.332479101, 0.981934844,
2148.352911364, 0.992375023,
2148.373343526, 0.975725883,
2148.393775587, 0.986456803,
2148.414207848, 0.987932612,
2148.434640009, 0.983653970,
2148.495936488, 0.987819765,
2148.516368646, 0.985614490,
2148.536800804, 0.978921892,
2148.557232962, 0.964769873,
2148.577665119, 0.984179187,
2148.598097375, 0.983824713,
2148.618529431, 0.974873503,
2148.638961586, 0.979871165,
2148.659393842, 0.981699593,
2148.679825896, 0.980969023,
2148.700258050, 0.981071729,
2148.720690303, 0.978504089,
2148.741122356, 0.988744612,
2148.761554508, 0.985317562,
2148.781986760, 0.978274300,
