x y flux
7410.945792143851 3185.3727973901096 2615.0440655791376
3501.270555806461 3186.278169726781 957.3563517770544
5859.396485244927 3191.986749029325 513.5146696212888
2935.746306940768 3194.9701030079245 363.2464005209134
7424.322711495654 3194.2624825231887 2397.841841737738
5012.760921148919 3210.3992755886907 243.65439840737733
3827.437438248977 3210.4047850939264 4609.673802966922
7388.477102134719 3212.4140218849384 762.8154532989857
6103.323616178606 3222.0765796889664 282.5216889101267
4377.070461178436 3229.241950172378 554.051470166631
1832.921507256495 3247.699169460181 211.55342081744212
2289.4946716524473 3254.985181304431 504.5720884382725
7439.577786771883 3255.6226691999464 950.9868341840805
3577.3094166903825 3258.657673991508 389.16391100011737
5488.02529051037 3261.94670625503 373.7992001020535
2038.0199265579913 3260.06884518227 6178.453609557072
4025.1921287726163 3262.7975121062645 229.42302303992216
4198.317291585358 3264.9861766613135 265.0440868483113
6064.344578943573 3273.204100003333 511.9830193304269
6592.897736498395 3277.0062455830953 300.7897785320879
7454.802240675635 3279.6099173797825 212.689865803197
3752.492043867069 3279.5283856593505 464.53528816949574
1832.3907538230565 3287.8059358462215 600.9242522980279
7420.469516448897 3320.629782286417 1028.819728071169
6176.983882701987 3323.0267911575206 475.1579552398249
4679.994996195392 3332.501864575056 257.0459556998314
4528.2106074065305 3332.985922433223 377.0685309388117
3426.709343227225 3337.022576365024 284.9824900139869
4712.694879339429 3359.70677973563 444.8103093836083
5739.493476783232 3360.3004809019803 456.94755687706163
6927.650538259786 3391.1261528801074 657.0369779902701
7142.670719307529 3395.014019995029 274.109866690561
5561.000972873031 3426.025897682721 239.55635641638193
5829.4363879179755 3442.2205707630574 607.8160019811245
7482.519937576088 3447.9124531617776 767.6119074369224
6199.758100750938 3450.03859849493 317.8088857580347
2348.7802061229663 3453.226866083578 238.83244698010384
5851.047719917725 3461.0097179976406 876.8363536685332
5839.535422453978 3468.0450572604514 885.5879980899394
1881.3958698958834 3467.753492318197 2010.7400688675796
4750.230785614259 3487.595765085758 542.7038257322831
3444.1358971530117 3512.13789809867 560.5354688570277
5038.949298116797 3512.975666636584 469.0086212867873
1991.118392911055 3518.671163266015 160.89777587786313
5145.7879026522405 3494.8576859950317 62718.444080204965
5830.16888341429 3523.8152675634306 236.91804277367885
2546.7406099488726 3525.027006399038 279.7324447381498
6324.0577086270305 3525.490163609996 235.07528930608186
6944.296528966268 3525.5672791238335 481.2829361386596
7496.823646991882 3543.0284594308964 1549.9760777311394
3629.0071806683873 3551.5185327619106 315.1230213408544
5204.947010004126 3569.0403447836643 333.37315503031
3311.179360893058 3571.0470329165105 8770.690694601835
4573.956639118075 3582.0021106587897 325.22542149685313
4874.899730069323 3580.2387292365174 1103.1808087101952
3028.6896706938865 3584.4959380987166 802.0226637093348
5075.832273800544 3593.8461591971063 330.5686237360166
1924.4148880188925 3595.296945088162 435.440798925683
4393.577240569137 3600.4128106641288 33992.99598570468
7302.715608941776 3604.769334120213 40903.774771731485
2433.6174386217886 3623.4543077962308 441.9047978867589
6645.125725141082 3628.350697011275 395.7019576939939
3275.8565120279054 3629.1653618274404 296.62800037626187
3934.1553514076795 3636.1810314352742 291.0488919547946
6541.135934208891 3638.9861905565326 394.01351045750084
5926.838565075127 3635.565074085652 21580.809817214613
5595.0067594963575 3649.4780236215393 224.65706702612331
6173.985910971464 3658.9078269250467 3358.7366572523856
1935.801344842035 3662.6245135419913 1064.4036375405274
4202.323258003756 3677.5877440401896 756.1103146889434
4691.141166172305 3697.7364032312607 603.3570690827812
6186.586098413257 3702.2451973192583 251.17760158240796
5718.787729247457 3705.312912238617 2763.3962219337745
3263.7622302937716 3704.3689268759827 10977.35174477011
6353.0273348556775 3721.491525323912 233.3925340478494
5733.359336717287 3724.53022643457 600.6881721020859
5414.6592531135375 3733.531572157118 342.09866558909397
3695.442903179607 3740.545538524797 331.56426574558026
3864.722027176282 3745.525710353453 411.2161742639542
3153.481513081368 3769.9907438571604 244.7066652980446
4720.3560958087355 3772.3839821391853 481.0169780613483
4475.030801630355 3775.4461839732203 35908.61230203627
2557.8260533331622 3788.866358140444 272.8380448009445
4662.329027692286 3790.9771353519805 275.19626749169083
4528.064468087211 3792.649570607807 520.886751925312
5113.0767986890205 3792.6721378616376 280.95742116324647
4412.005280534439 3795.4412548569935 1456.153418628052
4212.308798944674 3797.9512149328284 243.4001762368157
3135.0087750520306 3806.3212144573095 250.33751193139696
4928.814337301252 3805.8404855842928 265.61386584844456
5595.278626815749 3804.900518369886 626.0496011765301
4657.77827129341 3839.610237233091 691.923550600074
4874.436285876343 3840.351175923467 615.7119110047448
3676.0223742813087 3853.50417728552 320.1257761212438
4821.29662413785 3862.9594415792603 453.9311126872522
2876.9804035051557 3867.5079389368725 238.77955400515347
3432.68715648936 3869.9236704339914 270.0852444569395
3500.5270625952016 3868.060163965224 8698.579226935059
7237.987857055409 3876.005727366048 379.5679133385418
4741.6660978733935 3880.938246419239 257.97226806912585
7315.89360487473 3879.905733699727 5293.753866504579
6368.776200288388 3906.562353009188 4612.803762662487
4899.887367496596 3909.8968601335087 252.69511131037024
2819.676112612045 3917.085606779953 436.6901325036958
3532.7480901816048 3951.2557776336494 273.7870237823949
6710.843940019495 3954.1095825311227 338.47093363098793
4699.559413996139 3957.0925428426885 1178.6877379857756
7624.896712923181 3972.898731212611 5064.933257733321
6027.679711158651 3991.992402692061 401.8433797387778
7361.194444550027 4020.1803624402232 281.6842662741242
2097.9670788276803 4026.8866330282244 446.7787514561414
2330.53043945526 4023.0406909681215 9796.013779498637
4764.494518934196 4031.090490106747 253.0832870540024
6468.7003998650125 4036.0850869206733 272.149690225646
3398.8050231605953 4051.238826386238 1243.0635504153008
3240.124927892253 4071.481422561316 392.6276456502826
2047.843248474174 4071.8081151292085 2019.034904070385
5023.340812039749 4073.023734943384 791.1238216457142
5793.204336392783 4072.640965009399 2633.007431699746
3503.2959743357087 4079.1513038731155 1530.6515583613877
6396.017734634438 4085.989632689728 208.40871008958672
5242.546478975049 4092.2992302159755 615.8161771736666
5628.886853171577 4110.104327461758 2545.511518879196
5244.164093443133 4112.355274607735 530.1448884873093
4247.827522599822 4110.662057519264 13054.96046604275
4768.79876440849 4116.403065004888 213.36391162171975
6998.709515315664 4120.978559120665 257.9037341300026
3877.322867441973 4126.14848624192 342.26559947777537
2699.8750989829186 4126.656818283117 327.2795555974915
5872.007155800795 4135.935873719221 351.4238221522421
7421.492714302593 4135.459155643773 367.1016869267449
5420.782609664649 4140.8024295740415 292.6447991014644
5951.754663112093 4150.273903490073 592.6400913207234
4684.8292594761415 4151.498650947477 507.72684443827717
3895.843605017869 4157.416540310072 521.1252462332326
5563.990116272223 4163.005032889177 248.28506742034114
2073.389146033489 4165.42717400895 1779.6349932722005
3126.1899070831287 4167.47168283151 3056.9498271543157
5885.854787327539 4172.871671211591 315.70497633304467
2522.5565006698325 4173.62866815227 2298.0620153769482
2092.582865486763 4232.810587335903 1278.4902976464482
7620.917103171175 4243.53844339268 1377.4515328875184
7460.939590340071 4249.323750561011 280.5575106845799
5653.10534500588 4255.839417252149 499.4764441233129
4616.4947040974375 4257.78294337782 309.701957409419
5374.195037941269 4277.193221536649 248.22897709827882
5421.740669846742 4279.04054782576 3630.7855479697896
4432.29792237532 4281.19417642098 2448.6181135315073
5110.8498282031205 4283.124600487751 427.82693186037227
6397.909124620023 4285.458810411928 845.7260384419934
6358.136219385079 4298.006558131232 402.15706979863353
4136.462864949465 4316.425891237306 3981.8136353775853
6924.906321501967 4326.631083703968 316.8796470320597
5617.840217032328 4335.45599869098 649.9583985969798
5643.543148850316 4334.6596651724985 2801.192578237058
5823.504768043985 4338.059595884978 246.6100440686569
4119.765870034721 4341.780330093408 2831.39669188656
6725.741551910864 4344.974866331003 277.1175097147376
5959.322724651083 4349.944181226319 291.3255113681778
2568.338942089067 4352.9452693003095 284.14568819109354
7264.0022744213875 4356.82026097918 467.1649794442951
3783.9737781368995 4369.31601916136 245.04755307778728
5692.502069228115 4380.939084541998 720.0572451348971
7717.379729105143 4386.810842915941 1201.2836275436725
3873.0179569835004 4390.689465735083 282.8962694473564
3437.0202437632242 4394.516205536983 242.8484448217228
4401.128306318405 4397.9297573376025 1138.6667502803725
4972.488332471084 4398.457605688496 458.820267939195
2211.966998014552 4409.062217984644 362.17306561872334
4745.478038752045 4409.040291265521 288.34364448145027
6376.77056690015 4408.972771697841 522.3443552574518
4059.6614773436077 4405.952622043494 12561.371333266787
6564.306509893986 4410.003449115295 300.6257801625507
3186.9324092080487 4425.56599693762 643.1308452807367
6849.908286091212 4428.336644753386 281.1823119440303
5994.495619258967 4428.9753855282415 424.6674670583383
2973.208240853279 4436.390470713949 238.42426775913682
5962.485798757551 4433.8461237600995 18097.031691535103
4048.9930280503 4439.331708338451 525.6864017482849
2228.1696417594812 4441.517771791684 1256.764254404158
5662.471307911871 4442.267720290847 716.236888332181
3886.1560931659783 4444.8677607551 289.7353784608468
4968.13827835139 4447.644262604598 4111.113792923688
2264.275192151622 4455.043347483735 1628.345395110957
7664.959822533542 4463.153856683841 1990.1815822979054
4851.014073753541 4469.485790976707 517.1846229454877
6169.759169842589 4473.406172020847 250.29582278452807
4100.936929138835 4473.499630692576 432.7198228263109
3688.7818433004913 4475.226412026783 256.23137826569376
4160.299150270381 4484.969331467831 276.8806249940396
3670.7426177988646 4492.513013912456 296.08595862537624
3609.511188098211 4502.905189028927 261.09893311150375
4360.524110719353 4506.307588399686 672.4544026816266
2912.3620555312723 4512.642228743148 370.0399996396529
4931.723095180986 4525.316773925892 542.2935078866408
5451.378485097456 4524.93302549304 486.972979333438
7724.682094927105 4526.521261956677 988.335892979726
7672.500165825114 4529.999867784115 509.8319939992949
4420.403062401964 4531.236154204724 241.06542259939013
5037.132803669388 4537.172392985757 275.4064906296878
2187.3816753794877 4538.999925496627 516.1656813190506
3300.292387308891 4538.975214641372 282.5833770966529
5869.9927394152055 4539.983767402049 215.54604483410714
6053.695337329429 4540.936816854756 266.62017881747346
2091.055579973746 4542.950363745368 304.0514670636503
3780.441523921508 4543.97833632392 473.0893345709147
3173.4970835934614 4546.019437124029 254.7321771400795
3447.3608811262548 4551.868296139681 296.83715282682317
5636.282068185837 4557.965451058879 293.4960881428051
6134.172460891434 4560.199297864048 237.76328929845255
5601.011265195923 4560.769741550516 264.38808866348126
7708.526336001906 4563.8585751970395 961.8594569703563
7717.434892543794 4565.175081183448 963.295279194489
6696.738465712518 4567.994936966663 263.61573457121847
5162.707182769171 4568.74070292741 397.5328017619995
6425.015802583256 4568.986147316578 200.88817872971293
2346.89264953531 4569.843730818718 822.3025808316098
5703.485420043993 4571.758085992911 623.5693310754745
7860.851563674929 4580.150734071181 262.5426670452208
4391.790617345176 4582.399287454462 246.32568837631493
4559.6548074126595 4582.289806197392 5717.5375240954745
3001.99298610027 4586.975105215578 229.8488004477322
4113.444321112921 4587.087184183021 2958.144223932399
4962.596591964136 4595.904395695863 667.6980426019431
2193.58141000631 4601.408235031206 1227.6307412091276
5237.753157520119 4606.413354894576 404.4648866558448
7829.620093125666 4606.65028139283 504.69458046656104
5546.202958182157 4614.2071127802765 292.9971548286827
2664.3887234575063 4616.865521363716 491.94711218141003
6338.6958608880805 4618.820040652564 402.3414208810403
5943.0366563127345 4625.310171157144 290.77875538080934
3423.868235156575 4628.313270635547 432.81760026466094
3727.352598676024 4629.177845315732 3994.4258019502468
4193.008536274671 4635.487950431856 226.41466749295594
2542.9778723485415 4643.006157242318 288.64604444645363
3383.932684022093 4649.943410387906 337.4023120522127
3941.8126174924464 4648.16529832439 1079.7184060873465
3250.4957169493737 4662.0003602026645 243.9178658155724
4368.768539904653 4663.548168886986 658.804888453595
3306.3280164844655 4674.023017878134 250.6255993836745
6500.942996646212 4679.317565978889 274.36017585746947
2116.261376006157 4681.000632844059 269.70577688932434
7568.812010905542 4681.390056966738 214.93297703679636
6298.327859599147 4689.64974829571 2997.306001857146
5703.015943310214 4692.502996100951 303.102224014811
6104.236431824795 4695.973004153825 23359.180991534577
2269.081929137938 4707.44326963101 399.55137363310905
3902.2752675915613 4710.988086270449 255.06560024600472
5450.094563727177 4711.753948545759 1016.1511984821035
5636.661458902643 4715.371186991941 452.01324596513064
2302.5981477320197 4718.417074887238 1073.2822116865218
4398.767545109667 4727.527744002302 5911.42187789213
6357.822969460082 4728.840825151338 228.48995419099924
2277.690877875701 4742.127058603162 274.1144004398212
4392.844722813122 4741.530677967702 6005.516278071851
2692.511949713198 4745.177568850417 388.10284346178173
4106.965608380166 4757.960898945999 303.53546755868956
5882.927853469779 4756.717214827635 4530.045707750917
2238.1909699991866 4762.232211897001 276.972442856282
5703.242131839327 4760.6589462894035 12162.43534831971
5652.781072001996 4768.611572162366 544.2294195590173
7596.487132105692 4778.061581806557 285.8814216796308
5264.137340980857 4777.538837367895 2352.933484590315
4902.506858175663 4781.250086641074 400.8563565898684
3697.49355831636 4786.96362337972 241.31964374255398
2930.0287189721657 4787.7788625893645 412.7231136198343
4120.899364183908 4795.5007397428535 254.38337797142566
7814.559681791551 4792.587234516274 909.3596559177337
7812.257850532083 4794.64150829714 912.4659670662136
3798.537724099122 4798.192339939008 419.5263118668647
3834.2048145202302 4797.488171165932 327.75537736415845
4718.191728085317 4795.912065040904 1396.2948336509237
5513.098892749461 4798.193781526138 317.7282670209555
6582.211402676028 4797.9844393149715 385.31750930279503
4217.936879796449 4809.005903639511 6064.726931683571
6739.572337355688 4808.210743764727 37244.11196003916
5540.947088194467 4823.665611824548 312.05199988462016
4704.531720574879 4833.203848262755 470.7779582433028
6925.631535656081 4841.44260172096 416.8292471339179
4894.223037260875 4850.9556002904665 353.0018656725063
6796.478277151779 4844.757049804917 34608.969197692866
5842.0234743739475 4875.0468154271675 363.83413113705825
3473.3975045501115 4877.2001935079525 208.04329091154042
3773.9760907776035 4877.299991022061 261.7213348275052
6426.412473559657 4877.521620340916 667.4507625332473
3987.9880776811883 4883.785128999951 342.60391030907635
6689.383550746322 4894.43814435519 4297.259226966649
2388.0250362923493 4910.574875561808 1056.9132239767544
5062.952601238418 4920.991838068062 810.8990278472753
5625.128213134484 4930.91671589873 794.6023968962207
2307.3372622783672 4930.258511260799 5668.166505599433
7848.0308532178915 4931.741551937733 772.7236340209092
6504.293128460552 4933.04808678818 686.4043491756919
4328.662818698957 4935.271984232703 2528.4250393033026
6266.767670854979 4950.583215828506 668.8672029263528
2289.4814847038942 4949.739371503258 663.0803519440076
5183.246659933186 4968.948218902493 661.067738167532
2735.6694045456516 4969.368556710242 4805.498861232471
3656.924150342333 4981.97036903674 350.2656904143096
6449.511016937577 4992.0062313682 278.05608953610096
6163.862731646418 5003.3473485136155 339.3752905816957
7668.981203039007 5016.687103964043 273.0746659489348
7108.545797549206 5024.529119472001 372.2910211380944
3573.311171487382 5026.340993991071 429.633063124083
5150.762436833723 5026.964587833671 2644.5139230600375
2646.1536070706975 5029.179806996007 402.9112912541255
6524.567276713721 5028.9861802649375 2107.243446075059
6578.983627033573 5034.719960794306 285.20435604840515
6097.551065939671 5035.411537097444 367.70684106357413
7873.475846245105 5035.7571160692005 1357.212422421612
6524.075149706459 5050.520998900241 653.3996463717895
3917.9975406079097 5052.008347797321 352.72159941773856
7506.817661802997 5055.88354483249 495.6605353016036
4868.015175669086 5060.04756053699 326.26684287067496
4963.641719652354 5061.330927507437 500.03982125293436
5231.974302846795 5064.039288001855 346.00133257247495
2311.844647552537 5068.334513599914 319.74453565683194
4709.316536097697 5075.046870323211 248.45875526938593
6784.5888923632165 5075.56045777359 408.55351259339574
4445.110236612168 5075.930366413978 803.4172471684218
7505.830654347176 5077.176921366003 410.5382217564436
5541.977879028994 5079.765941084696 362.0067525769771
5387.111771173501 5088.366444429917 675.1561817349501
3607.900482600926 5085.891752005059 11086.49849333167
6517.54577890029 5092.598753835339 378.6416031579298
5497.195576927687 5110.608267762571 477.68959906637656
4581.76572070699 5111.346006434834 358.11208998050546
5152.326401302171 5114.040698292644 315.0068453298136
3602.8231416308986 5123.849736506186 287.4549326637387
3573.8861660862535 5124.81247072515 659.7231129537522
7972.373099685215 5124.9995124271245 2399.903355215713
5553.652337849934 5128.371640174374 508.405333452858
6204.793026151126 5128.381303601261 549.5506721301
7864.3439122773825 5128.953641116271 689.1190125992523
5089.0322061129755 5131.510548510237 232.9498653885722
3775.0398630428867 5134.0510915049335 349.6445324194058
4771.503090171685 5139.962696760758 244.5617805096134
6441.378404762884 5142.6788944278605 419.01990790870025
3414.767454111952 5145.386594259295 223.87582337871206
4340.981745129736 5155.484569520729 227.27564505223177
2349.955676478323 5173.114508435061 1733.21357600417
2787.8888141588263 5177.5141569823645 441.45733306046566
3799.170149913465 5178.998200419594 577.7363578122483
4466.003287456641 5183.948605620554 344.930847767815
6701.811893046135 5184.742722256068 419.5561743371561
4857.34603833727 5186.574535527173 3247.2464762874306
5559.407646814327 5195.244821759313 248.40159988880146
3789.269462149316 5196.839818740864 607.5963609302418
2718.934851194133 5196.789102305437 879.7095964737608
4856.272712604446 5195.960160911145 3245.496698528677
2404.1943495205437 5203.215457821511 416.098043017462
5036.824297932252 5207.623676802394 3885.1925561698513
6389.587705100103 5208.1034607582715 3809.223493058979
5455.084746226658 5211.377863854268 527.7564467563107
3143.347826964432 5214.69022458025 457.5848891795055
4633.132763677868 5219.612102133088 987.6176866900925
2645.3028775589432 5220.801989531729 630.3903977677226
5910.942111981341 5219.214332900465 902.6846227314323
5915.025032941989 5221.041841630953 906.7094227012246
6454.975208714874 5222.182969196291 362.43164918653684
7381.995048155065 5227.995738238728 287.49911218248286
5564.239997516901 5231.654695269101 898.0078198658679
2476.3469882958093 5237.902649115407 404.34168394289907
2316.387889264176 5239.776706839415 1319.5630342718596
5220.162617470553 5244.19636459381 231.35360039409252
5326.922295270121 5246.187870732282 4994.976652694641
6466.174485062722 5248.656092099569 330.020087828338
4736.995429313629 5257.496007187802 227.71235633768137
7532.590122157744 5271.208677045535 252.7185790164024
5741.510397722916 5278.555263501291 812.6173329509048
4327.007720280519 5286.05081907582 418.5668438041954
5220.6105293186265 5289.1920569509075 657.9741361697764
6445.735407299742 5289.402800103231 773.8591100103782
4607.269632770383 5290.624578630157 5172.905778312833
6426.53163725336 5294.545953200444 823.0128879869727
6093.999309920226 5306.055819369118 20588.17872326017
5471.500578055778 5312.949804875142 253.47155538864433
4990.240224680391 5315.044157091259 331.46622080318633
6385.3413120618025 5312.953027934826 5173.444174597116
6121.988055518111 5318.010533433061 463.54897747699187
2368.329391443631 5329.347820750262 314.19786509618154
4662.060252719419 5331.0043727004 374.25662214070576
4801.681755932531 5331.042025778226 349.20364430762817
3721.3983648446156 5332.661211805013 580.873603660241
2392.543006745442 5329.758505828716 3672.7434168679274
2394.1027505335123 5335.880851842787 3674.4143501346553
4882.128475560891 5339.655104603723 275.6815130503103
7882.434906860226 5349.441071706602 789.8513743131234
4254.109492510345 5354.297463273466 4313.260378321483
6312.318714628852 5360.355693856144 439.9570691199229
2614.67938308282 5365.203245246751 383.0193797881529
5000.435730356554 5366.148225855546 610.3978645954284
7951.622075978157 5368.560451250857 1204.9155413616072
7031.14264039419 5376.451317486189 913.3111967695131
7122.020397126307 5399.493675800208 254.6479122606293
5170.004243682467 5402.5211726713615 227.3684452606365
4228.305406355888 5414.013602737166 254.0163561362028
3039.5673500685193 5416.806476091317 39741.22742159607
